x,2123,2141,2187,2478,2662,2708,3363,3385,3902,4114,4211,5311,5394,5426,5453,9703,11683,57469,60198,60699,71384,123631,176871,208908,216326,354624,387447,444795,644241,3062316,6450551,11525740,11626560,25126798,42611257
DAXX,-0.16395001,1.0116332,-0.18625,1.1662,-0.19535312,-0.13115,1.4647,1.1369575,1.4903598,-1.07325,-0.021449998,-2.2666516,-0.67967165,-0.37149024,1.3512,-1.234,-1.2784007,-0.5136798,-0.60059005,0.11723727,0.3443818,0.008427464,-0.18071488,0.6010595,0.10839556,-0.6998,1.1396937,0.35785002,1.406589,-0.7851,0.07390001,0.5737415,1.1923877,1.0997906,-0.7767441
ELAC2,0.5951,-0.42475203,0.37075,0.2402,1.0621355,0.025600001,0.11235,-2.1428487,0.83041775,1.6217,-0.94885,-1.5653977,-0.32484612,0.6791235,-0.29765,0.12175001,1.6843371,-0.29005635,0.46683902,-0.009840891,1.2263947,0.37722754,-0.27916825,0.1897949,0.58279836,1.26965,2.0359473,-0.47595,-1.7170398,0.8389,1.1067001,-0.21374595,-0.6444156,0.487997,-0.5523846
NCAPD2,1.1856999,1.3644875,-0.36965,0.78395,0.6834439,1.11265,0.16280001,1.4294901,-0.7919686,0.20950001,-0.021200001,0.40902418,0.25035265,-0.5956694,0.041400015,-1.227,1.337481,0.47076583,-0.40294898,-0.48121879,-0.41588846,-0.31125087,0.24954982,-1.2231932,0.28164756,0.34895003,0.079432964,-0.89470005,-2.0744572,0.6916,-1.2966499,-0.55531037,0.3148852,-0.6784885,-0.31328493
EFCAB14,-1.0251,2.1686404,-0.3873,-0.2891,0.73703134,0.9126,-0.97455,0.39549503,-0.24569102,1.3449,0.70685,-0.5268243,1.1942425,-0.18917502,-1.25465,-0.61695004,1.5043375,-0.28537285,-0.8615657,0.1690128,-1.0215509,-0.012750253,0.6747572,-0.9707595,0.087200195,0.042349994,0.672247,0.1836,2.5805674,0.1562,0.049,-0.565813,0.0828471,-0.03476423,0.11931938
DDX42,-0.69970006,-0.11073267,-0.2903,-0.3522,-0.8799055,-1.0884,0.23885,-0.9795093,1.4443368,-0.07464999,-0.19895,0.17227197,-0.7782415,0.14930531,-0.75304997,0.93499994,0.8137301,-0.2725523,0.344099,-0.47615707,-0.13832286,0.3341842,0.012550622,0.48417664,-0.035914138,-0.58210003,1.607211,-0.0464,0.9084958,0.337,0.27235,1.4068537,1.766343,0.26204622,-0.28895426
LBR,-0.9133,-0.8573113,-1.05295,-0.12045002,0.7289143,-1.60965,-1.6682501,0.11710769,0.1187441,-2.1643,-0.031749994,-1.3112922,0.024560481,0.363918,-0.12800002,0.83265,-0.44884455,0.7349618,-0.5522422,-5.6838927,-0.21190436,-3.5000782,-0.3763901,1.1853331,0.22395468,-2.91995,-1.957063,0.65330005,-6.146244,-0.6053,1.1917,-0.6684071,0.016087204,-1.7326148,0.29763117
SH3BP5,0.39035,0.66778964,-0.43715,0.7585,-0.1883041,0.77489996,-0.11045,0.31197557,-1.1272253,3.1783001,0.47829998,0.060580894,0.3596752,-0.48386008,-0.56915003,-1.4223,1.1948056,-1.1161451,-0.9964011,1.1259059,-0.64369565,0.26054686,0.82722545,-0.7031201,0.14407995,1.05265,-0.021699876,-0.77705,0.85803485,0.9805,0.103300005,-0.2901461,0.29365608,0.17141971,0.311082
UBE3C,0.30815,1.2802716,0.7053,-0.8394,-0.3285646,1.0761,0.7076,1.2069474,1.0996834,-0.23700002,0.8469,1.6827718,-0.27182698,0.5360787,-0.77030003,1.1229,0.7723798,0.44920623,0.36342582,0.5628932,0.4754031,0.13408248,-1.6046277,0.36765006,0.255785,1.09775,1.2325406,0.7271,-1.0997458,-2.6577,0.67275,-0.90604615,-0.23572513,-0.32606778,-1.6527634
SCARB1,-1.0692,-3.9572165,0.29645,0.2425,-0.22368854,-0.82715,-0.26525,-0.81005347,1.1344203,0.7442,-0.92935,0.52127177,-0.15188143,1.0812459,-3.5281498,0.19785002,1.6715595,0.45229957,-0.8457496,1.7419227,-0.31459,0.5993589,-2.5827205,0.6177091,-1.1104176,0.55245,-1.1124022,1.0437,-2.868173,-1.4961,0.092099994,0.63947105,-1.3850565,-0.88514805,-0.7281431
SCCPDH,-0.4583,-0.6874748,-0.70285,-0.5046,-2.0288374,-1.2896,1.7922,-0.24721777,1.2410153,-0.79419994,0.26615,-4.2202177,-0.06816866,-0.18656811,-0.97529995,2.19795,2.8683379,1.1828287,0.68895257,-2.2331147,0.26253513,0.45312607,0.14876883,1.0918458,-0.25947818,1.6259499,-1.1866735,0.9027,-2.2391667,-0.2888,0.2874,0.80164105,-0.21583843,-0.27324447,0.7825095
SMARCD2,-1.53865,-1.1653847,-0.3932,-0.4783,0.4748703,-0.41795,-0.2589,-0.6532422,0.3108863,-0.24815,-0.43065,4.1659408,-0.24772833,0.9855871,0.8924,0.56735,2.9659114,0.24542904,0.9403534,0.9101009,-0.41528246,-0.4351204,-1.293524,1.5088353,0.5387751,-1.75685,-2.738288,1.9176,-0.9258647,-0.2258,-0.53215003,0.66733944,-0.5337317,-0.70928574,-0.28575057
NET1,-0.50635,-1.142309,-0.65964997,-1.12395,-0.6429214,-0.46315,-0.92579997,-0.18218002,0.22593442,0.2047,0.17774999,-0.12716019,0.81866115,0.2517991,-0.1155,-0.52329993,0.6879094,0.5382233,-0.47626823,1.5027697,0.42696172,-0.21142027,0.32282323,0.9308144,-0.9410927,-0.19485,-1.2012432,0.4612,0.093624145,-0.2304,0.5849,0.9679029,1.5088148,2.3287258,0.64934474
HDAC2,-1.70045,-0.8022078,-0.3567,-0.20905,1.105295,-0.2105,-0.35525,-3.2621634,0.16404027,-6.26335,-0.6332,-1.49436,-0.49785703,0.09025405,-0.22635001,1.2386,0.47122753,0.33768934,0.06250517,-2.5943277,0.2930299,-0.24675716,-0.17662618,0.8733646,0.56882876,0.8927,-0.1322008,0.24995,-2.0731115,-2.103,-0.4286,0.43532172,-0.46715432,-0.3166609,-0.27949396
HSPB1,0.2564,-0.0893805,-1.90045,-0.21685,0.21222255,-0.86555,0.4012,-1.506977,-0.08386694,-0.89335,-1.49355,-5.762044,-2.1072845,2.2889018,-0.3586,-0.1622,3.4693222,0.20665565,0.3171625,2.6229684,1.1791613,-0.91712487,-1.331849,0.4883773,0.26136795,-0.19504999,2.3581758,0.2185,-0.62581974,-1.7411,0.66190004,-0.58736914,-0.037594855,0.82208693,-4.3210917
LIPA,-0.053799998,-0.77470404,0.4671,1.3721,-0.6606351,0.3958,0.046800002,3.38133,-0.8227219,-2.8158998,0.018649995,3.2498775,0.98408514,0.78768784,-1.51395,0.2877,-0.19692218,-0.25223085,0.6901996,0.03891632,0.05692393,2.5567358,0.23290896,-0.79725665,0.5755223,0.002599999,-2.4932551,0.15475,-3.2035518,0.0125,-0.58725,0.03395492,-0.02679938,0.071994245,-0.025622904
BNIP3,-1.1654999,-1.3014927,0.6688,-0.35415,-1.959121,-0.57135,-0.5577,-0.6308835,0.06483716,-1.2472,0.15234998,2.8165212,-0.85816723,1.691818,-1.5953,0.5912,0.8647691,0.44371837,0.48005277,1.3815489,-0.037242144,0.44177377,-1.1408849,0.64136636,-0.6160473,0.046350002,0.002719455,0.65615,-2.493381,-0.9511,0.64599997,-0.37611377,-1.7497302,-2.38128,-0.66047466
CDC25B,-0.6986,-0.9036118,0.73165,-0.23265,-0.5478405,-2.5338502,0.54684997,-0.17399387,0.42826003,-0.90295,-0.89405,-4.1907253,-0.20292133,0.4750445,-0.10125,0.67490005,0.13862062,-0.011815667,0.9229936,-6.1521845,0.477346,0.5290757,-0.6145762,-4.7210703,0.48789757,-2.51185,-6.620095,-0.3069,-2.4340324,0.3357,-0.2217,0.27089316,-2.0117607,0.5283649,0.08512485
ATMIN,-0.32945,-0.9537653,0.3292,-0.73219997,0.040886164,-0.61184996,-1.32465,0.19409035,1.5483074,-1.02705,0.3926,2.5862017,-0.3693789,-1.0232992,-0.25744998,0.35840002,1.7221262,0.57480013,-0.109464355,3.4959824,-0.012457192,0.07394655,-0.82186687,0.85881317,-0.2632863,-0.00085,-1.1042255,-0.0513,0.22501612,-1.5814,0.2307,-0.33325064,1.0535389,-0.24717051,-0.6185868
TOMM34,-0.38369998,-0.71011406,-0.06035,0.45745,-0.7544534,-0.78279996,-0.7958,-3.2542114,-0.4106511,-2.0700002,-0.69589996,2.4035926,-0.7733576,0.63281286,0.49485,0.5466,0.470449,-0.8656666,-0.5777209,-0.48418224,0.53293073,0.6413992,-0.3255891,1.5592637,-0.9251095,-0.82755,-0.36132234,0.19530001,1.1432921,-3.1616,-0.01485002,-0.5865209,-0.3414622,0.6549792,-1.1380668
MPZL1,-0.2578,-1.2595645,0.44305,-0.56235,-0.6821246,-0.1372,0.5,-1.0738455,0.9866446,-1.03135,-0.74725,-2.2492871,-0.4827155,0.5418186,-1.69875,0.58895004,0.24734455,-0.111150764,0.5727688,-2.9053493,0.16845597,0.29607886,-0.59295917,1.0988599,0.48534983,-1.134,0.93278325,0.27635002,0.84541726,-0.7397,0.2523,0.22637317,-0.66645354,0.7025234,0.09694971
IL13RA1,0.58185,0.9779879,-0.7149,0.34145,2.1497803,0.8346,-0.51199996,0.9195259,-0.5166603,1.46935,1.1276,-0.88233197,1.3904327,0.2242485,1.2032,-1.4426501,-2.771813,-0.56189317,0.23719446,0.72836745,0.42709768,-0.4437644,0.3657235,0.32594666,0.68393797,-0.45825,0.6639795,-0.2674,1.178271,-0.7056,0.51375,-0.16328104,-0.5108695,0.9733196,0.96580064
PSRC1,2.10505,0.3531935,-0.644,1.85105,0.6367134,0.95704997,-0.9224,0.8356939,-0.40422112,1.3785,-0.16395003,-0.33730796,0.2051367,-1.1872216,0.002249956,0.06405002,0.074704826,-0.23633541,-0.28829843,0.17006728,0.017907947,-1.0318023,1.3880045,-0.32035714,-0.3505222,-0.8101,-0.73345226,-0.36479998,-0.058668107,0.9281,-0.8939,0.14873113,1.4726427,0.5181884,-0.96742404
UBE2A,-0.5612,-2.1896482,-0.93264997,-0.7597,0.5526133,-1.3007,-0.79995,-1.3523405,-0.8075334,0.20499998,0.3285,2.177369,-1.0420547,0.09651774,-1.0762,0.89195,0.006675005,0.51061386,-0.2937603,0.65678793,0.5763354,-0.19111374,-0.9688901,0.84870434,0.29439354,0.52685,0.4548677,0.1397,-4.028421,-1.7079,-1.51645,0.41986388,-0.66422117,-0.2958335,-0.18278527
COASY,-1.3744,-1.403124,0.21165,-0.022250026,-0.5461364,-0.1324,0.70145,-1.0608524,0.49060756,-1.22395,-0.45225,4.423603,-0.8907064,0.66792303,-0.16195002,0.3917,0.5700354,-1.4019076,0.000999002,0.44355658,1.0853407,1.1973441,-1.1611724,1.3243915,0.13877183,-0.3606,1.0582062,0.24815002,-0.43437165,-2.127,-1.51945,1.0742685,-0.013540342,-0.020583123,-0.34550667
LRRC41,1.99615,0.7056414,-0.55575,1.0043,1.649922,0.27285,-0.3152,1.351121,-1.1821234,1.42695,0.08260001,-6.606801,0.070363894,-1.1467642,1.151,-0.5296,0.6116808,-0.26494905,-0.8124658,1.4268,-2.173335,0.81386226,0.33721766,-0.028005768,0.15326397,1.088,1.3075984,-0.89055,0.51110625,0.4864,0.2089,0.2645985,-0.10720523,-1.5110916,0.27267385
MYCBP2,0.59155,1.2652284,0.69395006,0.67715,-0.35736752,0.08645,-0.26465,1.4924458,-1.118299,1.53065,1.1424999,4.292574,1.2095826,-0.22516525,-0.12474999,-1.0726,2.2566047,-1.1627581,-0.5744331,-0.66012144,-0.3717026,-0.05768279,1.2391713,-1.1774919,0.19657098,1.2630501,1.2882209,0.7810501,-0.27225915,1.5083,-0.11660001,-0.60144734,-1.3926804,-0.90395296,0.10354835
RBM6,0.18655,1.7014831,0.694,0.45534998,0.805513,1.1372,3.5467,-0.44485843,-0.55529064,1.4677501,1.02425,2.7687745,0.61999583,-0.6718703,2.0176501,-1.1085,2.451783,3.1124554,-0.42586318,-0.02216874,-0.3632248,0.25865072,-0.5128925,-0.70565015,-0.12777592,-0.68280005,1.4747038,0.27324998,0.3011791,-0.5484,0.7094,-0.6437237,1.0616899,1.1593947,0.57969606
PGM1,-1.2427,-2.1136506,-0.36130002,-0.8067,0.3324775,-1.2615,-0.7916,-0.87221885,0.7165881,-0.7304,-1.0136,-7.6084347,-1.0362346,0.43488938,-0.1624,0.4635,2.564639,0.8626367,0.37347856,-2.5954604,0.1471312,-0.12625055,-1.4430932,0.922135,0.3517648,-0.11675,-3.8305082,0.89175,-1.5510668,-1.1133,0.3384,0.5505456,-0.74435914,0.21806554,-0.63601315
MYO10,-0.1976,-0.4975462,1.4343,-1.75795,0.45248872,-1.2603999,-0.88615,-0.058380246,-0.33212733,1.8892499,-0.24385,-2.9304414,-0.15958235,-0.52077556,-0.99675006,-0.46195,0.073390275,0.5087588,-0.63741404,-4.816574,-1.9878668,0.54030144,-0.46251428,1.0178847,-1.464896,0.2867,1.6173166,0.0066,-1.3833207,1.0134,0.57809997,-0.46501836,0.31155732,-1.4967284,0.40153196
RSU1,0.2639,0.28550297,0.31145,0.41455,0.28749895,0.2805,0.69689995,0.1620584,2.9854324,0.05734998,-0.25300002,5.866761,-0.85065866,0.46936578,-0.29325,0.41115,2.0156121,-0.41583145,0.82868147,-2.3173568,-0.08145233,-1.5914452,1.022769,-0.89967126,0.30328903,1.5065,0.9418751,-0.75935,-0.78247464,0.6646,-0.76155,-0.36001787,0.5828004,-0.003630191,-1.5103202
EGFR,0.07255,-1.1204598,0.76545,-0.9135,0.2779661,-1.98465,0.20515,0.03567487,0.1435948,-1.2387501,0.46064997,-2.0944407,-0.5477778,-0.13383946,0.1771,0.98045,1.9503841,0.034385495,1.2452431,-0.74311006,-0.7282212,1.1327466,-0.22859563,-0.4606526,0.440385,-0.76765,-0.14124712,0.9084,0.4776713,-0.0258,0.58095,0.38626704,1.2542949,-0.6959395,-0.54997075
KIAA0196,1.2900001,0.8305511,-0.28155,0.78720003,1.0858184,2.18835,-0.55614996,0.56531316,-0.26233786,0.8423,0.39225,1.3142623,-1.20739,-0.13226593,-0.2675,0.4577,0.57354647,-1.0058062,-0.36404192,0.95462507,-0.32876113,-1.9181409,1.3454684,-1.2976401,0.003526731,0.014050007,1.2832263,-0.53495,1.4989117,0.5686,-1.2883999,0.2421398,-0.091715276,-1.0471398,0.1389336
EXT1,0.80754995,0.79643464,0.80745006,-0.61465,0.5906181,0.49650002,0.4294,1.0836244,-1.4786141,2.1056,0.48505002,0.65085644,0.80224925,-0.6763557,0.41125,-1.7848,-6.064057,-1.402329,-1.0042942,-0.32746643,-1.0459114,-0.094353005,-0.7239448,-2.025948,-0.6210612,1.20395,1.3925498,-0.9691,1.9993792,0.9396,-0.72080004,0.23289534,-0.23485503,-0.50558007,0.14450523
SPEN,0.96755,-0.4893338,1.024,1.38445,0.41577393,1.31415,1.80795,0.7335494,0.86844695,1.3127999,-0.21429999,3.3898842,-0.015931606,2.706253,-0.046050005,0.1647,-1.2114105,-0.6095473,0.23316884,-0.24191715,0.1276623,0.6103631,-0.26162893,-0.7815055,-0.3419293,-0.44799998,0.3261958,0.62895,0.008239746,-0.8232,0.2075,0.667219,0.1337403,0.66135514,-0.35456103
PTPN12,-1.7269499,-1.1102812,-0.8678,-0.41995,-0.28090513,-1.0474,-2.1282,-0.8135456,1.033205,-0.7892,-0.75645,-2.5593996,-1.6291554,1.4245784,-0.71555,1.04355,3.1200392,-0.05036764,0.72385216,-2.5091484,-0.34550923,-1.1329412,-0.9086387,0.6472102,1.9401386,-0.3718,-2.389784,0.5066,1.6122552,-1.2204,0.61735,1.6605698,0.5143069,1.6124809,-0.55320567
TWF2,-0.3942,-1.2966342,-0.43515,-2.54985,-0.6695415,-0.82699996,-0.44584998,-1.6725907,0.416449,-1.6451,-1.14785,0.5718124,-0.5372461,-0.22283359,0.85895,0.22795,1.5873322,0.589041,0.0400445,2.9543471,1.0040902,0.9224793,-0.41772145,1.3305511,-0.66212374,0.14305001,-4.687244,1.4935,0.4740773,0.0,0.4853,-0.33826712,0.5009562,0.71636915,-1.2115743
TJP1,-1.21605,-0.8067101,0.8003,-0.9956,1.9386411,0.41935,0.7939,0.06051254,0.53938705,0.91805,0.5014,-0.9023416,0.54892534,-0.6604886,0.45225,0.043800004,0.05764723,0.45501328,0.9059216,-0.8426658,-0.082203805,0.69799954,0.036444694,-0.5835602,0.12448655,0.3081,1.0451952,-0.1081,-0.2060458,-0.6113,0.80864996,-0.95628273,-0.039825886,-0.8049456,-0.93634164
MEST,0.60749996,0.78033966,-0.15424997,0.7586,0.012535274,0.96805,-0.15015002,1.1864699,-1.2774563,1.76035,-0.13255,0.16537242,1.8860781,-0.7452106,0.8952,-0.7042,0.48060867,-1.755532,-0.832716,0.18991195,-0.13111687,-0.58522636,0.007171124,-0.82627445,-0.40659046,0.6322,1.0817623,-0.50425,3.8595476,0.2825,-0.80655,0.18187046,0.050996214,-1.0388943,-0.10246014
ALDOC,1.1609,0.17515302,-0.100899994,-0.21875,0.16127709,-0.49295,2.97605,1.8338199,-0.5498373,-0.65525,-0.108750015,10.0,0.7375283,0.3326339,1.7189,-0.86259997,-1.0006485,-0.06423465,0.8437722,0.088896155,0.0663352,3.512695,0.7191346,-1.5260673,-0.124186575,-0.31245,-0.0662957,0.33824998,0.70431924,1.0424,-0.291,-0.57272875,-0.47315577,0.27356336,-0.8694186
KDM5A,0.06415,-1.0271201,0.1893,-0.86595,-0.5671139,-0.17060001,-0.24000001,-0.48679626,0.6990738,1.2545,-1.1278499,4.1176305,0.0271235,0.310875,0.02285,1.7833999,3.910724,-0.26387122,0.57476807,-0.062012047,0.327491,-0.3846913,-1.0767719,-0.14465125,-0.8670398,0.12515002,0.23708437,1.6726999,0.71302474,-0.266,0.40835,-0.706401,2.1603663,1.5462756,-0.22149234
RAI14,0.206,1.3733454,-0.3916,-0.33275002,0.21356858,-0.10075,0.09079999,0.90277874,-0.26819444,2.2305,0.65989995,-2.976327,0.902684,-0.7103901,-2.6455498,-1.49965,-6.885502,-0.1692007,-0.84294754,-0.9293888,-0.8310394,0.24688838,0.008880734,-0.9934349,-1.9790499,0.7225,0.9699371,0.75365,0.5118685,0.0485,0.48810002,-0.68782073,0.0349136,-2.6333268,-0.13015503
BIRC2,1.31145,-0.5952914,0.02670002,1.2427499,-0.63808316,2.4474,1.9413,1.3880465,0.0674119,-1.2865,-0.064199984,0.1892997,-0.6119424,1.0184486,0.2165,-0.4713,-1.9270631,-0.52661765,-0.94561154,-0.4780714,0.7173503,1.5512102,-0.662099,1.6420999,0.74020815,-0.048700005,1.3576916,0.40289998,0.9124997,-0.8231,2.1087499,-0.52490026,0.8070179,1.1901145,0.2506156
CTSL,-1.1424,-2.295957,0.4649,-0.7169,-1.3995245,-1.02315,-0.32625,-1.3407137,-0.14920826,-1.7722,0.03125,-6.7118683,-1.8537121,-1.5763701,-0.85165,1.13875,-0.5937984,-0.2055124,0.64217496,-0.7378084,-0.7385774,0.3958569,-0.57510716,0.33166313,-1.9425912,-0.011650085,0.7980474,0.4138,5.8584824,-0.488,0.26075,1.7336663,1.2732153,0.8281405,-1.5956383
PAF1,2.4227,-0.45224214,-0.54765,1.5372,0.6125952,1.42935,0.23455,1.771836,0.31263554,-0.531,-0.37045,3.7511685,-0.22715917,-0.5286105,0.30135,-0.07755,-0.24328017,0.27070898,-0.13296445,1.3895366,0.07864329,0.19097547,1.4761358,-0.27477947,-0.24633548,-2.0735002,-0.6348343,0.4228,-0.25978604,1.207,-1.9419,0.48226508,0.7328856,0.5542538,-0.76377255
BIRC5,-1.3139,-1.3695216,0.77075,0.7638,-0.7684499,-0.525,0.39915,-0.15253893,0.50626034,-1.7142,-2.3794,-6.7276187,-0.49232346,0.08355014,0.17135,-0.16845,1.2586778,0.9510889,0.8728881,-10.0,0.6338835,-0.2090298,-0.6423149,0.592778,0.80581164,-4.04725,-3.8274422,0.50475,-5.368906,-0.4931,0.6615,-0.73114425,-0.48799068,-0.512809,-0.81327814
RALB,-0.1549,-0.36486977,1.5531,-0.5487,0.27582276,0.0916,-0.3668,-1.1976922,-0.18148567,-0.46684998,-0.84585,0.29828775,-0.2193415,-0.4286871,-0.2496,0.71345,1.1365794,-0.62918955,-0.31559235,1.3429706,-0.24012095,-1.6359832,-0.65164196,-0.59576046,0.24286953,0.7075,0.119015045,-0.56694996,0.43599015,-2.797,-0.2366,0.97466314,-2.4017866,1.5348426,-1.0025233
ARFIP2,-0.95124996,-1.1508504,0.40175,-0.47619998,-2.819175,-0.4314,0.5325,-0.6341641,1.0180417,-3.6479,-1.14275,3.5707736,-1.2405028,0.20378791,0.16254997,0.57774997,1.5707958,0.42436874,0.7646321,1.1130134,0.6510786,-0.6560138,-0.80642605,0.7789633,-0.40968615,-1.807,-1.3956708,0.6415,0.3670394,-1.069,0.0996,0.8032437,-1.1493039,-1.1873772,-0.87760174
ARHGAP1,-2.1254,-0.8238685,0.80375,-0.43095,0.97981507,0.0291,0.036599994,-0.71065706,0.6458151,-0.3359,-0.07569999,-0.57080233,-0.7427243,0.44598117,0.5094501,1.14195,2.8660085,-0.17658025,0.15890071,2.9001284,0.82004476,0.3187774,0.41944623,-0.32197025,-0.09392858,0.50734997,-1.9689562,0.1373,-0.292506,1.8528,-0.29415,0.59489423,0.48978373,-0.8174343,-0.08700609
CPNE3,-1.60585,-1.1652353,0.23349999,-0.148,-1.2814164,-0.33735,-0.16605002,-0.65505445,0.764528,-1.2995,-0.76675,0.8362913,0.14765531,0.48023027,-1.0109501,0.77825,-0.676009,0.08573617,0.67814213,-0.69365436,0.050135612,-0.671626,-0.44752413,0.38425532,0.061566234,0.8888,0.6121993,-0.34325,-3.1908538,1.1731,-0.29775,0.48040053,-0.85753834,-0.19414525,0.22448307
ABL1,0.56340003,-1.1768603,0.021850005,-0.21470001,0.9196094,1.7534499,0.64514995,2.070512,-0.57759506,1.0596,-0.15244997,-5.8714743,-0.44030297,-0.42330772,0.7478,-0.16745,-2.8538268,0.37357038,-0.7539305,0.4806142,0.3214018,0.7319946,-1.0329864,0.84431773,0.9797454,1.93795,1.1430681,-0.7138,1.1044961,0.1146,-0.054000005,-0.8009265,4.9437146,1.7255504,0.046894766
TRAK2,-0.82835,-0.86476225,-1.27665,-0.34779996,0.6543571,0.29084998,0.46960002,-1.1290255,-0.06296502,-2.28705,-0.97015,2.4558072,-0.8342958,0.18325354,1.7674501,0.59895,2.359994,-0.031974807,0.18030131,2.8109355,0.8226871,-0.30766037,1.0252999,0.5041607,0.6364298,-1.1197,-0.84427166,-0.31125003,-0.7389436,0.04,-0.4632,0.34358084,-1.2503986,-3.063832,0.24128154
PYCR1,-0.85905,-0.73598003,-0.78,-0.1327,-0.30265135,0.1399,-1.9442,0.006283581,0.62356764,-2.9742,-1.20355,-3.4900699,-1.4111981,-0.95543206,0.36255002,0.6619,1.4155228,0.2879868,0.19214676,-4.200037,-0.60633165,-0.4401353,0.9804,0.9515585,-0.3233255,-0.8692,-0.9502983,0.9452,0.71356493,0.2131,0.9326,0.83600295,-1.6670403,-0.890434,2.161851
NUP62,-1.2529,-1.3396137,0.6941,-0.26035,-1.2878466,-0.5744,-0.52785003,-1.2611732,0.61701536,-3.3174,-0.84825003,-0.5530834,-1.0839623,-0.10494492,-0.37025,1.28715,0.5453541,-0.39191726,0.009783223,0.12534234,-0.37153476,0.7909624,-0.16914873,0.89010143,0.043888606,-1.754,-0.24458471,1.1212,0.30520743,-0.5153,0.7691,0.13481219,1.3309996,0.79591143,-0.10563333
PCM1,-2.98505,-0.9819212,0.58395,-0.007300004,-0.7307024,-0.92785,-1.8169,-1.0872645,0.5376004,-1.4125,-1.1649499,0.5309528,-0.8496253,0.4857842,-0.2847,0.88970006,1.1507007,-0.60640293,0.59229475,0.5113261,-0.7290502,0.34910643,0.24164724,1.3523569,0.7172957,-0.69850004,0.47894973,0.46065,-0.42200887,-0.1419,0.09504999,0.7781504,0.36118087,-1.1362276,1.0199462
BLMH,-0.71570003,-0.94751585,-0.60265,-0.8391,-0.3766067,-0.32325,0.9015,-0.1809731,0.16410568,1.95935,-0.52935,0.057593353,-1.1132647,0.45892328,-0.13945,0.64875,0.1129694,-0.8096043,0.7966579,-0.27107576,0.26994944,1.2630249,-0.38669044,1.7719376,-0.3035963,-0.8749,1.0254159,0.51605,-5.4771814,-0.4543,1.9700499,0.30851528,-0.7589904,0.36545932,0.51646864
MVP,-0.5544,-1.3800277,-1.34935,0.22324999,-0.3309493,-0.5578,0.3256,-0.93732053,0.17714426,-0.18055001,-0.46705002,0.44116372,-1.0676444,-0.14197947,0.42464998,0.60564995,1.1403191,-0.053201437,-0.44670343,4.6905584,0.44465992,-0.006507978,-0.32735163,2.0967972,0.05895298,-0.90070003,-2.2861962,1.04095,3.2076898,0.0,0.11995001,0.8983877,3.1679087,0.5979276,-1.0656214
NUP133,0.29755002,1.184792,-0.89005,0.07485001,0.9036893,-1.2035,-0.4037,-1.1195284,-0.5735051,0.80455005,0.69044995,1.1546297,-0.6354588,0.114904985,-0.90155,-1.2252,3.6031651,0.67476904,-1.0227835,-0.16287868,-0.7928251,-1.1107252,0.9178011,-1.4764128,0.4984954,-1.53245,-0.20131715,-0.58815,0.19001912,0.8931,0.031949997,-1.0907673,-0.9790805,-1.3875871,-0.19013856
PLOD3,1.30695,0.08975135,1.00295,0.97534996,0.060363114,-0.01805,-0.34895,-0.47734416,-0.4744665,-0.62955,-0.84435,0.11394839,-1.1914139,0.7907503,0.31559998,0.24465,1.4728703,-0.5424174,0.44418365,3.83181,-0.619224,0.06239645,-1.0015396,-0.81408495,-0.5414172,0.3493,2.4993925,0.20169999,-8.303036,-1.1859,-0.14554998,0.28246057,-0.047994167,0.24097016,-0.8077054
PPP2R5A,0.021349996,0.23411202,0.25285,1.0157,1.169204,0.2735,-1.10745,0.6888733,0.7080589,-0.75815,-1.204,1.3776484,-0.8507986,-2.020781,0.24180001,-0.42365003,1.589045,-0.08764527,-0.36262792,-2.413189,-0.7806144,-0.7038058,0.16619171,1.0595833,-0.106377356,-0.2799,-0.67391473,0.98895,-0.25553823,0.473,-0.07700001,-0.34299687,-0.06925289,0.37828556,0.97861904
NUP93,-0.4854,-0.28190264,-0.3759,0.39385003,0.3195349,-0.4493,-0.48035002,-1.1580129,1.7194468,-0.15035,-1.18045,2.8472948,-0.28732753,-0.14039597,0.08859998,1.87595,-0.033390164,0.4727043,0.47562122,-1.8862827,0.34163663,1.0769392,0.18053553,0.83196056,0.101462506,-0.7215,-0.02232746,-0.21905,-2.5880513,-0.5931,1.0245,-0.045192868,-0.17724934,0.5098738,-0.6658597
ARL4C,2.2634,1.6733478,0.1667,0.08315,1.3239696,0.98864996,-0.4244,1.6424475,-1.2465714,1.3252001,-0.0448,0.20010418,0.3880176,-1.7734919,0.11859998,-0.33625,-0.222273,-0.6659395,-0.9883338,0.8565427,0.13366467,-0.34496877,0.63306034,-1.1652281,-1.2669555,0.89985,0.78945047,-2.3835,2.9366083,-0.1393,-1.8824,0.8955755,1.4080281,0.50617516,-0.92274004
KIAA0907,-0.76275,0.30702525,0.109299995,0.5732,1.2470083,-0.7601,-0.43635002,-0.036152214,-0.014731292,0.42235,0.5456,2.3813372,-0.27916473,-0.4929543,-0.37815,-0.6106,1.258635,-0.08111173,-1.5899655,0.4968233,-0.36626348,0.55925995,0.5460675,-0.6517244,0.07407036,0.806,-0.4341638,-0.81065,-0.21480674,1.0839,-1.58485,-0.8359547,-1.1144924,-1.1859365,-0.19273609
