TOR1A,0.5300778,0.09385781,-0.041007847,-0.92701167,1.2603486,1.3019983,-0.4499285,0.50240296,0.3303099
TRAM2,-1.3952814,-1.7653837,0.5646045,0.49516383,-1.4774811,-1.2193561,0.73643684,-0.13201465,-1.6281257
TCEAL4,-1.2253038,1.3838239,-0.29254192,0.55330116,-1.2253599,-0.21980557,0.39559686,0.46999413,-3.7193303
GNPDA1,-2.9811478,1.0358056,-0.7285538,0.55142635,-5.414568,0.86727285,0.7855003,1.2755134,-1.3300627
RGS2,0.006614059,0.5626783,-0.016634516,1.4397566,-0.5678751,1.0281682,0.15661722,0.19370866,0.44821024
ABCF3,-0.91364026,0.12865339,1.2989415,1.3572681,-2.1793733,-1.8189654,1.2227106,0.51817334,-4.0514293
TCERG1,-1.0329796,-1.1792027,2.8356323,0.8085035,-1.1208284,-0.9617474,2.0616033,0.672255,-0.5926271
USP1,-0.3688836,-1.1420702,0.43706286,1.1164622,-0.371096,-0.53839874,2.6131487,0.5576403,0.36035874
KEAP1,-0.957751,1.5685729,0.7745265,0.51735085,-1.6216125,-0.871998,0.9834511,-0.07232156,-0.9289731
KAT6A,-0.79515773,0.29253286,0.36349595,-0.14418176,0.017027825,-0.46348938,1.6153126,-0.044564724,0.3440219
MPC2,-0.37208527,-0.34756982,-0.3300128,-0.47081465,-0.30690387,-1.1419061,0.36681455,0.37380803,0.34514958
MYC,-0.12064207,-0.9582935,-0.2646884,1.3510661,-1.2132534,-0.5885699,0.9736887,0.63421404,-0.027364358
SLC35B1,-1.4403844,-1.290134,1.2257867,0.61975944,-1.668097,-0.9851103,1.8283482,0.9748687,-1.2708766
PLSCR1,0.11444062,1.1245944,-1.4443545,0.882989,-0.47963035,0.08201757,0.45504197,1.2236943,-0.36842036
DECR1,-1.7891681,1.3736029,0.8199757,0.17022847,-2.9764118,-0.6803393,0.21457933,2.580057,-2.219654
ERBB3,1.3739138,1.029517,-0.13384768,-0.82333434,1.9672716,1.162915,-0.2124882,-0.70337754,1.2028881
PRSS23,-1.3813685,-5.3360605,0.3768224,0.8475433,-1.2720929,-0.7581839,1.5041027,0.23235849,-1.2208222
PAPD7,0.31436017,0.8499497,-2.4430037,0.00640299,1.567478,0.19540015,-5.6524696,-3.7858334,1.0159707
CTNNAL1,-0.31307602,-1.4795496,0.29518428,-1.1649883,-0.3813905,2.646762,0.8176225,0.16689824,0.18474568
IKBKAP,0.21260881,-0.28451693,-0.3097256,0.22110607,1.0491064,1.0747068,-0.081973076,0.9764972,0.7283683
PPIE,-0.78464633,-1.134088,0.25043222,0.35942316,-0.9247485,-1.2643192,0.87754947,-0.6946187,-1.6992826
DNAJB2,-0.037168354,1.1345013,0.30978835,0.6750656,-0.80603004,-0.86802876,-0.44277307,0.09386505,-1.7600002
SNAP25,1.117853,1.1902993,-1.2602754,-0.82948554,1.4806771,1.2851882,-0.9603951,-0.08884792,1.6279927
BCL7B,-0.48507977,-0.4386146,-1.0219967,0.8616295,-2.117937,-0.5270152,1.5690191,0.90328085,-0.680871
GALE,0.88566566,-0.4993484,0.048291966,-0.43390262,0.67407197,0.63753366,-0.5962398,-0.5296155,-0.047449887
HMGCR,0.3221259,0.89621437,2.289753,-1.86737,1.2613041,0.77957547,-1.2825696,-0.22744206,1.2076079
PRKCD,0.29106864,-0.4300946,0.6746073,-0.47722313,-0.963763,0.07688852,0.26659954,0.2577556,-1.3238956
VAPB,0.048729718,-1.1054404,-0.33910686,0.033851586,-0.46620616,-0.44171268,0.8055179,-0.037896782,-0.22065264
MYLK,-1.3473697,-0.14317282,0.78443027,0.5934444,-1.277779,-1.5557643,0.8430804,-0.07193442,-1.4085734
S100A13,-1.1557281,1.0884148,-0.50094646,0.81611776,-0.6133735,-1.0568533,-0.24589069,0.1781146,-2.8937128
NRIP1,1.7155187,0.09525418,-0.6190715,-0.7833281,0.15640104,0.80169314,1.5468543,-0.3035394,-1.1077377
HTATSF1,0.69567114,0.22208099,-0.2549339,-1.6129521,1.6452155,0.70069295,-1.6826522,-1.2173162,1.4924932
ADAM10,-0.8905723,0.28084785,0.6376047,0.87039316,-1.2068481,2.2557292,1.6925904,0.6227871,-1.9726553
EAPP,0.53345823,0.44082934,-0.8798348,-0.20532852,0.08835137,1.4605596,-0.011601836,1.2396145,-1.091804
SERPINE1,-1.201928,-4.7568,0.2950372,1.3046565,-0.6146688,-1.2910537,1.7072976,-0.005074214,-0.22735666
APPBP2,0.69234073,1.9156266,-1.5335733,-0.34426224,1.9957337,1.1278095,-1.2950585,-1.1565815,0.2691882
TOPBP1,0.20489454,-1.4523677,0.5856368,-0.7790122,1.0553515,1.8433201,-0.5553621,-1.0813441,1.4252772
POLR2K,-0.08482316,-0.13029823,-0.1386035,0.33120677,-0.7764965,-0.6837229,1.0995498,0.9870528,-0.7507493
ICAM1,1.6788192,1.3937731,-0.79566604,-1.0317577,2.2166061,1.9779854,-1.1775025,0.29094446,1.0700532
NRAS,0.89942753,-2.4160273,0.2114934,-0.1880237,0.25374922,-0.68215483,1.1312251,0.4975618,0.42317092
LPGAT1,-0.24193116,-0.16066271,0.20793083,1.0376147,-2.0861936,-1.7438893,0.40807974,0.74814826,-1.2426584
PSMB10,-1.1338238,0.9773526,-0.2354735,0.83237654,0.5104326,-0.47259814,0.4826066,0.44350794,0.09041953
SDHB,-2.9810255,-0.7438551,0.271282,0.7648971,-1.2372807,-0.6440959,1.6449758,1.7227104,-1.453312
RASA1,-0.37351364,0.07925627,2.0580664,1.3794773,0.603239,0.3758427,0.6938628,1.5548608,1.2741929
GTF2A2,0.25321805,-0.7068987,-1.4138358,-0.15971677,0.001352042,0.123041466,-0.27081442,0.2349729,2.0439973
NPC1,-0.93564856,1.6999689,-0.31849736,0.15139943,-1.0889261,-0.03709874,0.3367784,-0.79476523,-2.0776176
GTF2E2,-1.21055,-1.572104,2.3401337,0.49160334,-1.0164766,-0.11443725,1.1417689,0.18956086,-0.18999025
RNMT,-1.4129412,1.2510862,1.112721,1.3429585,-3.3800066,-1.3756232,1.164222,0.1333204,-1.3648548
RBM15B,0.98345673,0.051953807,-0.5355811,-0.045719203,1.4016346,1.2007158,-1.4477876,-1.0926241,1.9257021
OXSR1,-2.534564,-0.5458314,1.0225635,1.1449399,-1.5775638,-1.2905328,1.0386914,-0.17986569,-1.8275056
DUSP11,0.021483898,0.6769171,-1.1133208,-2.1342852,2.4283617,1.4043459,-1.2551556,-0.47149608,1.971433
CCNB2,-0.6220906,-2.6777787,-0.86766195,0.13483697,-0.10896067,1.3062927,0.81454325,1.2226267,-1.348671
HIST2H2BE,1.8817275,0.26830375,0.03896648,-0.9810322,1.5130203,1.575283,-1.4902061,-1.3097078,1.9482733
PTPN1,-0.048903316,0.93774235,-0.19314834,-1.2296574,2.4414272,1.8777118,-0.960174,-1.3675957,1.1594813
TES,-2.107651,-0.040682852,-0.35614145,-5.4769588,1.6337881,0.5666313,-3.861507,-0.90892595,1.5019374
GFPT1,-0.7200045,-0.9532161,0.29355142,0.7726494,-0.2670304,-0.3270036,0.75046855,-0.38521773,-0.46479517
LIG1,-0.5917106,-1.3162266,0.27596647,0.021848155,-0.9455511,-1.6653426,1.1281209,1.4769387,0.665793
PKIG,-0.487698,1.0167685,-0.17848754,0.06423116,-1.3559834,-1.6809607,1.7572274,1.1762269,-1.745682
P4HA2,-0.764104,-0.47030163,0.5988408,1.1964061,-1.5277992,-3.7361503,1.0837164,0.46191525,-2.1519084
EBP,-1.4968941,-0.4857926,0.4635707,0.040221874,-0.9253198,-1.126903,1.1452148,0.7867557,0.028009072
PHKB,0.74744546,-0.47108108,0.75224525,-0.19627976,-1.4108025,-1.6135907,1.1044252,0.002903432,-0.700161
PIK3R3,-0.55844057,0.34018254,0.032099783,-0.6149774,-0.25987816,0.6466559,-1.3297457,-0.13646734,0.22086495
WRB,-0.65471715,0.06729123,-0.1290231,0.56920505,0.61327285,-0.09845142,0.4730753,0.6313224,-0.74034554
GPC1,-0.84745413,0.857061,-1.0101514,1.3980179,-0.7889585,-0.46075583,0.86902666,-0.8412808,-0.82538605
SYNE2,0.5401417,-0.14911124,0.09978646,0.9333332,-0.9233395,1.542019,0.3832947,1.1941671,2.428876
CASP3,0.37160122,0.5913805,-1.9964252,-0.428814,4.6055374,0.15436506,-0.32184297,-0.8170638,1.7388215
DNTTIP2,-0.5860666,0.36364037,0.8159481,0.49442124,0.089999944,-0.11441934,0.7046289,-1.7104449,-0.3356564
ZMYM2,2.4467907,1.4639114,1.0060184,3.9182522,-1.6452782,-0.27050662,0.27817252,0.20989963,0.32570758
OXCT1,-0.4181996,1.8815584,1.4814855,1.284792,-0.558978,0.22355056,-0.13911512,0.83604574,-1.5862026
NNT,-0.7110884,0.53371704,0.33744732,0.80209816,-0.39651552,-0.17223108,1.1191347,0.024637233,-1.5316637
MAPKAPK3,-0.7013658,0.24145056,-0.5794996,-0.9771557,-0.633198,-1.1412078,-0.03575869,-0.21205334,0.00148046
INPP1,-0.44665745,0.79997396,0.083676055,1.0016974,-1.0731668,-1.3443067,1.3017566,1.8276912,-0.30543903
SACM1L,-0.5476413,-0.24633864,-0.48741928,0.9385238,-0.7111887,-0.884681,0.28240776,0.23619634,-0.06801843
PRKACA,1.7737753,-0.26065043,-0.26159382,-1.5491544,1.2140713,0.8029688,-1.7822539,-0.6926632,1.0178596
INTS3,0.50826585,0.7645486,0.43374807,0.06252458,-0.5655813,0.20737071,2.5256846,0.17993858,-0.600604
STAMBP,-0.87033904,-0.7378011,0.17868243,0.54007065,-0.94244003,0.35192478,0.81466645,0.78307146,-0.7489164
GAA,0.3397461,1.3519424,0.24510513,1.4193596,-0.88155097,-0.7594012,1.3732048,0.17321034,-1.5365081
TARBP1,0.6629658,0.97196877,0.41081148,0.5336714,-1.3328547,1.3936698,0.2672161,0.14967556,-0.34612757
SLC25A4,0.6439922,-2.8038642,-1.6075767,-0.032678336,-0.15598786,1.0111775,-0.78785694,0.20753537,-0.026497245
SLC37A4,-0.8603606,-0.68907905,0.46758056,0.2595416,-0.4205047,2.8016438,0.3074488,0.24050863,0.5236168
PCK2,1.5716745,-0.7815752,-0.06574446,3.4087791,0.038088642,-0.15658864,-0.44002014,-0.14164227,-0.51717114
HPRT1,-0.53657866,-0.90673774,0.68296945,1.3176608,-2.2758982,2.03903,1.5013758,0.99322736,-1.470535
FAH,0.19029707,2.0207224,-0.08376065,-0.8996497,1.7306397,1.2028277,-0.795848,0.4903968,1.5451552
POP4,0.4518981,-1.459226,-1.9444065,-0.94859546,0.66328657,0.9783952,-0.6126887,1.5499973,1.9033239
CDC20,-0.5947609,-1.6518731,0.000633001,-0.013243593,-1.0217175,-0.5155161,0.003125614,0.18161994,0.062339246
CYTH1,-0.5482733,-2.0657816,0.44445774,1.2324576,-0.45965615,-0.40017557,2.1009321,-0.15580364,-2.230957
DDIT4,-0.14286722,0.95490956,0.80216175,5.2765617,-1.2824011,1.5848558,-0.61679196,0.2771495,-1.9132552
MAP7,-0.5739835,-0.45274317,-0.6843046,0.15814705,-1.6610674,0.55380714,0.78642523,-0.020905301,-0.9115293
NIT1,0.19485307,0.54409575,-1.3407844,-1.4103276,1.8214873,0.5467098,-2.6384544,-1.4278636,1.6118339
NUP88,-1.345998,-2.674584,0.12760694,-0.33694556,-0.23403606,-1.2194525,1.0020595,0.5524847,0.093122184
WFS1,1.0103962,-0.77525777,0.43223003,-0.47368935,-0.03991708,0.27870247,-0.050572246,0.3743277,0.14724785
ADGRE5,-0.29521352,0.017104194,0.9321851,0.8745184,-0.87701154,-1.742932,0.12465206,1.8037919,-0.5492074
MSH6,-0.2944522,-1.2381707,1.0474789,-0.14888392,-1.4203378,-1.8022919,0.84118694,-1.0358545,-1.5594192
FAM20B,1.1753086,-0.9804878,-0.44056892,-0.7308673,2.8263648,1.2248073,-0.6486897,-1.3648984,2.8845644
PIN1,-2.1128783,-0.73462015,0.09624471,0.62469697,-2.1184995,-1.3078749,0.44181007,0.5862223,-3.6674771
ETFB,-0.8670149,0.75845075,0.8060172,1.3998705,-1.7630823,-1.6617155,1.205571,0.71376777,-2.6377945
FPGS,1.0864545,1.3071821,0.5979563,0.4168158,-0.8751792,-0.82559663,-0.4947562,2.249115,-1.4118431
FHL2,-1.1269951,-2.6504679,0.25107035,0.7846221,-3.5260906,-0.8723223,2.0095375,0.07562009,-4.437767
CRYZ,-0.50288504,0.42355767,-0.6587604,0.007273646,-0.9078448,0.6196573,0.42157894,1.1248555,-0.10412413
UBE2C,-2.175462,-2.1526558,0.9576687,0.45461392,-1.7282813,-0.3143439,1.3221029,0.81125104,-1.0459517
RFX5,1.2243061,0.66071624,0.084724575,1.6921506,0.7969799,-0.7066221,0.22888632,1.1742048,0.29135275
ARNT2,0.24757093,0.21476512,-2.2448475,0.011472358,0.56415415,-0.36442488,-4.47998,-1.3720801,1.0826825
PYGL,0.20121317,-1.0315019,-0.8071134,0.22758043,-0.11256941,-1.8173152,-0.14378107,-0.21501124,1.2396725
POLD4,-0.40842712,0.91128814,-0.7662541,1.0228596,-1.0692424,-0.018542916,0.10456778,-0.13488314,-0.6774774
LYPLA1,-2.156612,-0.57524073,0.72451496,0.9820395,-1.3412075,-0.6825421,1.8627728,0.84173155,-1.271786
ECD,1.1262066,-0.9597436,0.010989964,0.13977474,0.20649603,-0.41041964,0.5019026,1.4162109,1.2059488
PTPRK,0.94304156,0.25956574,-0.49636745,-1.4095364,0.9858273,1.3517989,-2.0329497,-2.2384799,0.8539038
TIMELESS,-0.078150555,-1.9181914,0.17810535,-1.0215119,1.5906725,0.57279754,-1.046797,-0.38911048,1.5136548
STK10,0.46875638,-0.57174486,0.013602847,-1.169217,3.6842465,2.2350326,-0.18066394,-0.40748507,0.05587125
TP53BP1,-0.19169044,1.4340141,0.70126945,0.48434204,-2.0067928,0.83941317,-0.34135723,0.25448012,-0.042804707
TCTA,0.045324177,-0.90881115,-0.687113,0.417001,0.58349574,-1.0606642,-0.3880506,-0.77210116,-0.07296285
PDHX,-2.0803123,-0.43665826,-0.6092994,0.09516545,0.58330905,0.34995016,-0.0431868,0.7384505,0.58081365
KLHL21,0.46270198,0.9021924,1.5227047,0.16363114,-0.6285782,0.9597339,0.6235096,-0.37788373,-0.47927824
COG2,1.5202216,-0.703844,-0.21838437,-0.651572,-0.73437583,0.12919436,-0.612268,-0.13570958,0.9563679
DNM1L,-3.2278755,-3.5914984,0.65294594,-0.28328773,0.63495326,1.087252,-0.49674302,0.33122236,-0.45991886
PTK2B,0.8136395,0.9598685,-0.5326235,-1.0052406,2.2824326,1.6817117,-1.3714654,-1.4945782,1.5579466
PAN2,-0.24803118,-0.13949633,1.1662644,0.7407169,-2.744994,0.07011455,-0.7745882,-1.0032423,-2.0310023
CCDC86,-0.9297151,-1.8210561,0.6960452,-0.93886286,0.39079842,-0.3099551,-0.7479525,-0.28677508,2.2133265
TP53BP2,-0.36545953,0.14620668,-0.75103134,-0.7777599,-0.646698,0.6142709,0.5566378,-0.8921991,0.18259403
SLC11A2,1.1280062,-1.2505877,-1.4049478,-0.32753295,-0.46677774,0.6420848,-1.3148996,-1.4916005,1.3255994
SPTLC2,0.22747585,-1.0844573,-0.22338742,0.50280195,-0.43514758,0.7688953,0.79661715,0.3701385,-0.9921797
KIF5C,0.064045966,-0.54695123,-1.2837044,-1.1793363,-1.05048,0.9673147,-0.9584216,0.60533476,1.385041
RB1,0.84031767,0.6613881,-0.72423124,-0.6017539,0.42848635,0.87288946,-1.873802,-0.8444216,1.146469
TBP,-0.9394529,-1.3517157,-0.4131574,0.48275656,-1.3479741,-1.429964,1.1419196,1.0894533,-0.7243123
HAT1,-0.23273252,-0.68873394,0.71757996,-0.77409613,-2.3818526,0.7914708,0.94010925,0.7508045,0.5969262
PAK4,-0.3423934,-2.910431,-0.7634637,-0.32677236,0.7234119,-0.57425094,0.8897685,-0.3766223,0.5173914
TIMP2,-0.032495648,0.56708276,-0.042986337,-1.900139,0.16095243,1.0376332,-1.5131421,-0.27827066,-0.5945071
RRP8,-0.23537192,-1.4491713,-1.192368,0.6249576,-0.24315602,-0.51091045,0.65110046,1.2208761,-0.86771196
S100A4,-0.28793997,0.708626,0.14014429,0.689455,-0.50723076,-0.69051033,1.0932231,0.313466,-0.4822021
B4GAT1,-0.59479845,1.8509848,0.8896084,0.11479765,-1.4374359,-1.2233613,1.3739048,0.93242663,-1.0695746
ABCB6,-0.9741446,-0.3214793,1.112867,1.0182973,-0.9475394,-1.0555276,0.22197609,0.60428107,-0.95626
PMM2,0.5129381,0.38107538,-0.1997121,-3.6483853,1.2346454,0.87002,-3.3581674,-1.9946723,1.3422248
MTFR1,1.6903445,-0.34345746,-0.40512127,-0.72704065,1.4814885,0.6959537,-1.1633976,-0.79548573,0.87261194
RFC5,-0.28435302,-1.676075,0.23890442,-0.29961577,-0.02930352,2.0977802,0.6073398,1.1837084,1.0875845
CDK1,-0.8983011,-1.2863674,1.2728518,1.221271,-0.18324319,-0.27644658,0.8747249,0.5362544,0.17436868
ST3GAL5,-0.89144456,3.311829,2.1199038,0.36301252,-0.22398248,-0.2236263,0.95785487,0.2601008,0.39129803
MAPK9,0.4702839,-0.005095321,-0.46536455,-1.5509236,1.660429,1.5210776,-1.3985286,-0.52397114,1.7398084
TLE1,-0.19531631,0.54638195,2.7289848,-0.23120628,1.6662941,-0.6165649,0.10541394,-0.30896944,0.7795426
PAFAH1B3,-1.6673621,-0.2978288,0.31148627,0.64027697,-2.0204854,-1.6467848,1.6521721,1.067819,-2.1420212
IL4R,0.5882736,1.2264918,-0.37268066,-0.33670208,1.6656241,0.5262345,-1.7681861,-1.4618244,0.64210933
NPRL2,0.6815535,0.27897677,0.060926937,-0.2123116,0.92548585,0.8960269,-0.002111286,-0.733539,0.4122235
CDH3,0.8311043,0.9735602,-0.47804886,-1.2882965,-0.13438207,1.713991,-0.1987779,0.11093555,3.013472
DRAP1,-0.9540834,-2.3965523,-0.0433892,0.8961983,-2.2068334,-1.6208231,0.8070769,0.41868532,-2.420289
DFFA,-0.22914645,0.8180341,-0.50692475,-1.3340896,1.638753,1.4527334,-1.7884569,-1.1771023,0.22402921
EDEM1,0.2841999,0.7762179,0.08494806,0.6566504,0.2999078,-0.65664685,-0.32120177,-1.7945727,0.5837705
HS2ST1,1.468813,1.3396438,-0.5599462,-1.2216678,2.0959792,0.86776173,-1.1953956,-0.8019931,3.051737
KIAA0355,1.0352736,1.2895,-0.34490436,-0.08597925,-0.11802125,1.5053058,0.28841218,0.7634323,1.0134784
CNOT4,1.9064528,0.66183895,0.8574145,-0.13279362,0.07742359,0.62440294,-0.62039155,3.48713,2.971657
DMTF1,-0.17171726,2.1802948,-0.96205825,-0.5451721,-0.2602725,1.031986,-1.0920249,0.6102337,0.8695383
DCK,0.29034203,0.24467763,1.7940582,-0.047540545,1.501668,0.48329479,-0.45846912,2.3533013,0.9482163
DYNLT3,-1.305645,0.5237897,-0.38596907,1.070114,-0.8528955,0.36404788,0.45333183,0.2868206,-1.093493
BAMBI,-1.332716,-0.97559834,-0.54105604,0.15496844,-0.6853007,-0.48102605,0.01809813,-1.2787216,-1.0964255
SLC35A1,0.98776966,-0.030844614,-2.434715,-1.1799148,1.4764926,1.4364303,-0.7077921,-0.9058792,2.3856716
NCK2,-1.1340678,1.9663373,0.52496743,-0.45215487,-2.3767142,-0.7847986,0.66670144,0.67648363,-1.4575136
ITGB1BP1,-0.017285645,-1.5026202,-0.48437536,0.5760774,-1.7715417,-3.3092763,1.2437676,1.3363578,-1.0078995
PPP2R5E,-1.0568244,0.46480644,0.84105307,-1.0170867,2.1033561,2.5701408,-0.70937157,-0.7344626,1.2761998
CEBPZ,-0.33807358,-1.4232723,0.7499078,-0.62117904,0.8006244,-0.45527667,0.54311585,0.44978383,0.16288145
TIMM17B,-1.0651938,-0.34985393,0.3996302,0.027576048,0.2221835,-1.6087451,0.43507275,1.0512141,-0.830197
UGDH,-0.73662806,-0.9683895,1.0600072,-0.4284387,-2.0184731,-1.9395611,-1.1356635,0.07518514,-2.262034
MTF2,0.33694184,-1.0320262,2.2906923,-1.2309742,-0.019046031,-0.8792141,-0.3136424,0.8358685,-0.05633255
EZH2,0.019869402,-3.0591338,0.24290605,-0.58477056,0.0383967,-2.4838376,0.38583818,-0.837363,0.72300947
MYCBP,-0.9793533,-1.3059196,0.6458741,0.035460997,-0.116770804,-0.53816605,1.4550605,0.6701607,0.004143119
DUSP14,-0.53825235,-5.897176,-1.8630557,-0.20036735,-0.8556332,-1.2232616,1.3982321,0.46271318,1.5478649
SOCS2,1.2938496,0.3746883,-0.62038976,-0.9131031,2.7901013,1.3514975,-1.2473693,-0.6708435,2.4833682
RPS6KA1,0.0943754,1.1089038,-0.5651144,-0.52461606,-1.2606951,0.7930443,0.54740524,1.1714143,1.1001723
APOE,0.9830556,0.42639476,-0.97256875,-0.97129244,-0.16320345,1.1229701,-0.09919232,0.22341023,1.6784172
HES1,-0.9864948,-1.6805556,1.242111,0.75332355,-1.4292016,0.5392375,-0.08402706,0.68317795,-0.82480407
PSMG1,-1.0964048,-0.15026358,-0.609315,1.682873,-1.4856548,0.07206375,1.8231742,1.064307,-3.0636096
SATB1,0.6707827,1.7483475,0.52857065,0.005796503,-0.75084436,4.3725157,2.951768,0.5403434,-0.1656616
DDB2,-0.4929014,-0.6341566,-0.6346644,0.83758855,-0.68853706,-1.1762326,0.9653896,1.3157754,-0.19044182
CCNA2,-0.32871366,-3.001746,0.6810628,0.22698642,-0.099628285,-1.0226007,1.5624796,0.6593048,-0.09232232
EML3,0.35427406,2.143507,0.33510602,0.55731153,0.8908644,-0.51573586,0.22438073,0.6729837,1.2084717
PRAF2,-1.252968,0.5632239,0.017288495,-0.076956816,-1.1276568,-1.8428999,0.75491714,0.54273456,-2.4567187
SPR,1.100322,1.3166218,-0.017449856,-1.2384031,0.8699864,0.2484717,-2.2343318,-1.7719377,0.5284929
EPN2,2.6378322,0.38292912,1.4295462,1.3814734,0.39064908,2.0441904,0.114409536,0.3877656,0.057560682
MRPL19,-0.51806766,0.47207952,1.2648134,0.60783815,-0.3690448,-0.8419794,0.8295106,0.46061313,-0.83053184
CEP57,1.6622404,-0.8128557,-0.54700226,-0.43951568,-0.16697855,0.96346915,-0.273509,0.055028677,-0.8812864
TRAPPC3,-0.42848748,-0.37838975,-0.45018294,0.8450829,-1.7866883,-5.888547,1.5626951,0.40034726,-0.008062601
ZNF318,1.2282515,0.19189964,-0.782027,-0.41071114,1.3913225,0.89950216,-1.1366941,-0.8351692,1.9873385
STX4,3.1010287,0.6648661,0.29261202,-1.3477331,0.6849263,-0.43315744,-0.84524596,-0.49612957,1.0024936
IPO13,0.82044804,-0.54822624,-1.181752,-1.1991208,1.1013529,0.68037796,-2.702867,-0.7096059,1.2837178
PCBD1,-0.1430848,-0.18314917,-0.26431486,-0.41113535,-0.80678236,-1.4648461,0.8113884,0.9186446,-0.85154635
MNAT1,-0.520414,-0.5979986,-0.8299954,-0.6041046,-0.90962374,3.1927795,1.2602011,1.0262554,-1.9436855
AGL,0.7688971,0.6410444,-0.6070766,-1.288974,0.67953,3.7709706,-1.2471542,-0.086627096,1.6777029
LOXL1,-0.56687397,-0.4003809,0.60992426,0.48133236,-6.19365,-1.2892044,0.83741945,-2.236881,-2.1770751
NFIL3,-0.35357937,0.58018214,-0.4695453,2.180068,0.38953388,0.14165762,0.86943215,0.5483681,-1.4594458
CSNK2A2,1.7211745,0.12066553,-0.4555581,-1.2485737,1.111323,0.99704766,-1.2886256,-0.83661026,1.5736439
RAB4A,0.85775447,-0.21195158,-0.8984231,0.6631851,-0.3727507,-0.7808715,0.58956015,0.5347678,4.7672896
POLB,0.59417665,-0.06443101,-2.1915982,-0.38561037,-2.1649516,1.6076446,-1.3573284,0.44842282,0.22422266
IGF1R,-1.175132,0.3944731,0.2719151,0.5327834,-0.10238129,-0.16117816,2.5659208,-0.08855312,-0.72134906
FGFR2,1.4809628,0.5613483,-0.25188118,-1.3784823,2.640932,1.3711015,-1.4914045,-1.1498562,2.4472609
MBNL2,-0.12041515,-1.0025746,-0.7477384,0.3394286,-0.05610715,-0.050055716,-0.29514548,-1.1758655,-0.32701534
TATDN2,-0.7850272,-0.761683,1.2754643,0.8914268,-1.517076,-1.1094393,1.0022436,-0.08526163,-1.4769024
TRIM13,0.9990261,0.05772358,0.12192726,-1.1778777,2.1520033,0.9521846,-1.4462475,-1.420817,1.8860127
HMOX1,-0.90922177,1.7010486,0.58129036,1.1583835,-0.813916,-1.0070287,0.968008,-0.31071794,-0.56419
NUCB2,-0.13796404,-0.50861764,0.8932489,0.7942027,-2.2110934,-0.9737632,0.7126886,0.4936592,-0.7665652
BCL2,1.9486356,0.08258799,-0.4994726,-0.86443377,0.37753016,2.1665473,-0.41247302,-1.1259421,-1.0545349
RFC2,-0.47659588,-1.9069537,0.5645975,0.12805268,-1.5692047,-0.35205913,0.9692725,0.08616282,0.34703454
FZD7,-0.63276726,1.1170042,1.0512246,-0.9769369,0.0748118,-0.73626924,-0.34082377,0.46722156,-0.41186622
PHKG2,1.6581279,0.21249267,-0.7654428,-1.0352932,1.9535093,0.8023608,-1.5660536,-0.7228237,1.8311719
GADD45A,0.35109347,-3.7822363,-1.6240495,1.4798259,-0.3709053,-0.8368092,0.55011034,-0.3399719,0.77066123
LAMA3,0.91319764,0.8646906,0.5803944,-0.48565438,2.0319386,0.38235292,-0.3455552,-0.555003,1.2267764
SKIV2L,-0.9273693,0.59827524,0.7359943,1.3409654,-2.5646167,-1.495784,1.1112406,0.93192863,-1.9936147
BUB1B,1.3763801,-0.062526286,-0.4700608,-1.3416857,1.8771734,1.2286358,-2.2111936,-1.4207281,1.6813877
SLC25A13,-0.42659226,-0.30464804,0.52030176,-0.04459501,-0.73541343,2.5792985,0.68293923,0.7802941,-0.49808803
SSBP2,0.75553447,-0.028077938,-0.6907258,-0.6429916,1.7895732,3.5746012,-1.372869,-0.4609012,1.4113581
AKAP8,1.7797778,2.023156,0.3444781,-0.3555192,-0.00500524,1.8241022,2.0033636,1.5392032,-0.8613251
PDIA5,-0.017362893,1.0872531,0.087821186,0.9603176,-0.32503554,-0.82691264,-0.47406933,-0.60863006,0.43096623
RAB11FIP2,2.557213,0.055936337,-1.3916259,-0.7930919,1.7843765,0.53324974,0.06764069,-0.19809948,-0.65036756
RAB21,0.82167184,-0.019117467,-0.5230858,-0.3462236,1.094783,1.5442705,-1.2584748,-0.61734724,1.0365524
LYRM1,0.1811047,0.46394062,0.34514594,-0.30092832,-0.27901164,-0.24879044,1.2249086,1.2792997,0.5889114
RAP1GAP,1.571,1.7981538,0.19777104,-0.6004628,0.06836671,0.58377254,-0.6563089,0.53966594,0.9157212
TCEA2,0.14898422,1.311415,-0.46665502,-0.8670911,1.468081,1.9553729,-0.90943044,-0.8653186,0.63765144
NFKBIE,0.73377204,0.013490006,-0.7358137,-0.5865344,4.4059443,1.6263565,-1.2250215,-1.0867993,3.0762336
MRPL12,-1.0318271,-1.0750364,-0.1189301,0.6602854,-1.7921469,-4.5090246,0.26042894,0.53177047,-1.4582087
ATF6,-0.80313325,-0.863778,0.08389266,-0.29050645,-0.9743936,-1.4119376,0.25085613,0.37294227,-0.6172806
CEBPD,0.32726103,3.030139,-1.2359114,-1.089017,0.7283914,1.9901413,-1.5991976,-0.23961374,-0.48644337
GNB5,-1.4237282,3.3292346,0.34373313,0.47850892,-1.1081393,-1.0547397,0.5045344,0.6808226,0.3076257
DUSP4,-0.035887673,5.796776,0.35254323,-0.10094023,-0.000584751,0.51520526,-0.32168636,0.07482267,0.13673007
CEBPA,0.71920705,1.5135902,-1.1412079,0.57815206,-0.6920109,-0.4694668,0.29328042,0.5799805,1.535227
