ID2,-0.57388425,0.18810493,0.58222246,0.55121964,0.28355485,0.1568319,-1.3714507,0.4833289,3.472841,-0.8700968,-0.4097236
DCTD,-0.8636812,-0.15083393,-0.54975116,-0.14560819,0.917271,-0.22465481,-0.28956914,-0.42855614,-2.61262,0.28433806,0.68480957
FAT1,1.3562291,-0.19004634,0.90741396,0.22307926,0.5473853,0.36967817,-0.9664669,-0.22434922,-0.39255658,0.11776753,-0.018538326
SMC1A,-0.54034895,-0.51643854,0.50618243,0.60754055,-1.5334543,1.7027497,0.3622484,-0.69837785,-1.9988198,-0.94662064,0.81342393
NISCH,-0.019712389,0.12374249,-0.9134408,0.6334514,0.6118696,0.30222288,-0.44110435,0.12160165,2.848022,0.42247903,-0.43551755
PWP1,-2.1390612,0.32362035,0.04190305,0.3699432,0.7513982,0.6092063,-1.1584224,0.4473402,-2.5611668,-0.20414352,0.25717002
ICMT,-0.48532534,0.23977643,-2.0557914,0.50709546,1.4828119,-0.26204345,-1.9892356,1.2576066,1.1397927,0.6264988,-2.0108063
RUVBL1,-0.57173973,0.35089716,-1.2511774,0.20601298,1.2256782,0.67939484,-0.87817276,0.8771741,-0.6251648,0.50458646,-0.30635253
MBTPS1,1.3892012,-0.25366142,5.297749,-0.21130693,-0.2872657,-0.113531716,0.8990315,-0.5538057,0.14578491,-0.13468455,1.4470152
INSIG1,1.870067,-0.4920634,1.2716208,-0.7075671,-1.4460189,0.16035233,-0.040591136,0.091957286,-0.46655953,-0.59648144,0.679838
RRAGA,0.17891203,-0.07534605,1.3601208,-0.45134103,1.2628778,-0.14087754,-0.1973446,1.2654938,3.9390001,0.23895103,-1.7565832
IER3,-1.0536841,0.18014646,0.9346806,-0.16847,-0.003605962,-0.945717,-0.14742634,0.10125505,-1.7360034,-0.54217315,1.5147417
UBE2L6,1.3589935,0.20159292,1.0628846,-0.56356955,-0.27429166,-0.7768495,0.7363182,-0.7166051,0.36261624,0.18862037,-0.23955062
SMC4,-0.17186445,-0.40297756,0.17054665,0.1184088,0.95101273,0.4025907,-0.19806445,0.17219959,0.22058153,-0.27402568,0.15355805
