x,2123,2187,2478,2662,2708,3363,3902,4091,4114,4211,5311,5394,5426,5453,5743,9703,11683,36462,57469,60198,60699,71384,123631,176871,208908,216326,354624,387447,444795,644241,3062316,6450551,9826528,11525740,11626560,11960529,11977753,24748204,24856436,24964624,25126798,42611257,3690,46926350,3385,444795.0.1,2094
PSMB10,-0.150975,-0.22420785,-0.5797412,-0.5973479,-0.064501256,0.32468948,0.4832307,-0.13837999,0.27783972,0.72152317,-2.0518436,-1.1615281,-0.03586473,-0.42249945,-0.066946745,0.22962844,-0.1323238,-0.09364515,0.1483514,-0.34082982,1.3958138,0.2660601,-0.045685977,-0.3512379,0.068664886,0.33851862,-0.31194997,-2.7038755,0.4877376,2.3294613,-0.7010024,-0.89511293,0.64940417,-0.31545228,-0.45187232,-0.27272314,1.1558328,-0.9699197,1.3336767,-0.10048759,-0.960791,3.552616,0.319522973,-2.080303371,0.041242242,-0.682140112,0.376688724
SDHB,-0.073025,-0.16629961,-0.7667179,0.021454446,0.87760603,0.24128665,1.2589883,-1.0191746,0.30249745,0.87472534,0.71526664,0.7515886,0.21311677,0.47056192,-0.9094577,-0.3437436,-0.712302,0.002545103,-0.21016444,1.4106693,0.6856499,0.8895161,-0.6242888,0.3767927,0.29508835,2.4301019,-0.41013947,-2.6584818,-0.40576887,0.3769865,0.60097146,0.42740124,1.1151524,-0.21844733,-0.2500053,-0.4713648,-1.749791,0.6895226,-0.019556463,-1.4275346,0.5426205,-1.6265836,-0.124672039,0.964317035,-0.192954964,0.014418989,0.092554922
RASA1,-0.39960003,-0.37277743,-0.28578222,0.6501497,0.22222453,0.4542327,0.29613763,-1.437983,0.003967866,0.17476349,-2.149158,-0.6190735,0.09955194,0.069542006,-0.29266417,-0.2361775,0.029796898,-0.7844262,0.69240355,0.38083673,-3.831808,0.11653669,-0.31203598,0.027731925,1.2933592,0.812212,0.014448792,-1.7564396,2.2293303,-2.3232908,-1.6482749,0.1652997,-1.5588567,0.03397715,0.07821496,-0.25544453,2.0034773,-0.52173513,-1.1565242,-0.003334016,1.6348362,0.57921565,-0.135482054,-0.748458288,0.566153671,-0.083359733,-0.131647924
GTF2A2,-0.023400009,-0.16242908,0.36420056,-0.6725126,0.6274385,-0.6557169,-0.30659035,-0.6668215,1.7462463,0.3341425,1.975239,0.87187207,-0.064470455,1.1951203,0.08799249,-0.3966105,1.13307,0.6073929,-0.3019507,1.8216344,-1.2791253,-0.007782873,-0.8916284,-0.42876348,1.0768484,0.445951,2.052147,-1.007999,0.0900973,-2.7594292,-1.8194175,-1.2369467,-0.73789835,-0.16044806,-1.245031,1.0817031,-2.7383277,0.070083275,-0.17517799,-4.021802,-0.10944463,-3.5150995,-0.37646132,-3.157690844,0.399793842,1.726987243,0.28946036
NPC1,0.038250014,0.62998754,-0.5329123,-0.15603882,-0.72722524,0.71594936,0.055814683,0.94622135,-1.187282,-1.1076158,6.9357424,-0.35504922,0.8156063,-0.96595407,0.37248957,-0.1823904,-0.59102947,-0.024697714,-0.73964715,-0.42500648,-1.7077675,-0.71476734,-0.54950464,-0.10017132,-0.39797175,-0.55802214,3.35832,6.6472235,0.9943849,-1.7114276,0.5544003,0.34788346,-0.5966042,-0.73340416,1.8631319,-0.64792335,-0.4984644,-0.4262575,0.026599616,3.1439414,-0.1572057,-1.9169575,0.226489225,0.536067102,-0.054317902,-0.123146057,-0.005536358
GTF2E2,0.19032499,0.016756073,0.019701779,-0.053165063,-0.12059203,1.0069196,0.17219585,0.36078265,0.33379453,-0.59055555,0.2361536,-0.6472786,0.0134767,0.07243779,-0.22270343,0.5008278,0.12208273,-0.569075,-0.33574927,0.29583812,0.31965283,0.038750753,-1.1691828,0.09876801,0.1257099,-0.40805045,0.71285814,0.7526555,0.13784619,-2.5346205,-0.29721656,-0.5699103,-1.1519814,-0.6151595,0.26836452,-1.2585288,-0.15109083,0.6388218,0.10641012,-0.12560242,-0.3593367,-0.015409559,0.110809116,0.243669933,-0.177792688,-0.381125361,-0.228594295
RNMT,-0.016949996,-0.22945581,-0.21277471,-0.105300486,0.14900479,-0.25155658,-0.060881585,-1.0937122,-0.18034595,0.80284023,0.6538488,0.033461098,-0.046817247,0.8190672,-0.49065715,-0.53909063,-0.111349285,0.29098248,0.19658618,0.931753,-0.6794132,0.48808002,-0.83090794,-0.7701758,0.51227474,-0.01403613,-0.67526555,3.1531978,0.004184543,-0.8143663,-0.1478588,0.33213067,-0.34586433,-0.24992189,1.1625785,-0.14292571,1.5231868,-1.0632002,-2.3095858,1.1434995,1.7512157,0.22908776,-0.784907467,-2.158406718,0.842096214,0.334117115,-0.424237558
RBM15B,-0.28719997,1.0529317,0.4862765,0.7536966,-0.71348476,0.25024277,-0.21921521,0.7940265,0.2441693,-1.1161712,-2.9075499,-0.6962209,-0.5384888,0.73396474,0.52587944,0.7835395,-0.4950618,0.9527944,0.01318793,-0.5375882,1.2607591,0.2163361,-0.35947347,-0.2029854,-0.41511667,0.18101144,1.9165318,1.2096276,0.04778505,-0.90126765,-0.68239146,0.13041079,-0.916904,-0.18941066,-0.20192288,0.9210772,0.3720528,0.6206077,0.08463216,0.40225965,0.21457602,1.372322,2.64911101,2.725613688,-0.330526711,-0.014579102,-0.473061414
OXSR1,-0.117649995,-0.77792895,-0.28415376,0.4032199,-0.13951226,-0.6024952,-0.08770453,-0.6551258,-0.48778158,3.27249,-0.2503303,0.17718884,0.02616033,1.2022171,-0.82915455,-0.20859388,0.14621264,0.59653175,-0.3043553,0.40470234,-2.3486578,0.57113874,-0.793664,1.0414453,-0.12652856,0.013876215,0.6360175,1.92431,-0.49347886,-1.1416531,1.049727,0.3961503,0.5205827,-0.97980404,0.86181056,-0.24027309,-1.0502988,1.5318631,2.226702,-0.52647775,0.4541654,-1.9218135,-1.628949335,-0.008673335,-0.486589097,-1.133286357,-1.286184691
DUSP11,0.59935004,-0.49448028,0.74531674,-1.1232495,-0.915337,-0.053795666,-0.40501004,0.59357774,1.2910088,-0.97784746,0.95084876,-0.8479258,-0.3279564,-0.699377,0.28963077,0.8616054,0.28153992,0.04153356,-0.015798554,-1.0047446,0.9694723,-1.4117031,0.41608983,-0.4694342,-0.49073884,-1.1438878,1.290313,2.2258933,-0.26161206,0.5480399,-0.5896185,-0.08336382,-0.6179308,0.3959751,0.62842554,0.37083557,0.84966624,-1.0316305,1.1046786,0.57450616,-0.5589751,2.2808099,0.98310814,-1.804759959,-0.877530739,0.154109478,-0.029622738
CCNB2,-0.697225,0.28327373,-0.13798907,-0.7422195,-0.2008415,-4.0153313,-0.49988863,-1.0611897,-3.1888602,0.15117192,-0.95188564,0.1699262,0.50857764,0.038353086,-1.5883912,0.33192253,-0.08287366,-3.0098913,0.18651627,1.0006506,-4.2096925,0.18783534,0.03473393,-0.24523221,0.51077765,0.23537728,-3.7592542,-3.106468,0.12850453,-3.2543492,1.1284515,-1.5012747,1.8739612,0.573824,0.25924984,0.056236625,-2.1839507,1.4424835,1.9935005,-4.5295873,0.031808108,-3.8313828,-0.808932375,-3.739284622,0.041684868,-2.129551172,0.11149802
HIST2H2BE,-0.152475,-0.33116242,0.43237197,-0.77193826,-0.71909356,-0.26020628,-0.6315018,0.7881895,1.2887287,-1.480293,3.5441618,-1.177458,-0.98363876,-0.7691033,0.61598265,0.5178931,0.13964434,-1.1042805,-0.35708922,-0.93629396,1.6922784,0.06347813,0.08379936,0.019344173,-0.23193844,-0.47081816,0.34730935,2.2752395,-0.3009589,0.5909621,-0.9507613,-0.6710866,-0.006823257,0.3460864,0.7835963,0.31380785,1.1254096,-0.35958567,1.171217,0.9677283,-0.4803995,2.864562,-0.160996025,-0.356441287,0.218641612,-0.390409529,0.286753998
PTPN1,0.51145,-0.3260131,0.5634357,-0.45875987,-0.20712247,0.3257053,0.24463817,0.97116125,0.9979764,-1.2535203,5.672026,0.14335367,-0.21214658,-1.1421257,-0.11185294,0.26758114,0.48545867,0.20389166,0.45107377,-0.28892866,-4.099307,0.072680995,0.3073489,0.12606388,-0.061774448,-0.8049569,1.1305861,2.727111,0.14886954,-0.84014535,-1.3888297,0.17945658,-1.0925889,-0.10528158,0.3886954,1.2575544,0.9306804,-0.22739059,1.667031,0.1752541,0.8370437,-0.53352886,-0.266038378,-8.435828224,0.901110657,0.831246912,0.453770097
TES,0.192025,-0.08899066,-2.8063512,-1.047622,-5.0296345,0.36755523,-0.3539357,0.23689929,1.6221403,-1.7905011,1.408879,-0.5985812,-0.55594504,-1.2823641,0.18458413,1.7295283,0.8450813,-2.9789066,-0.47768247,-1.0601335,-1.625627,-0.21153226,1.3261963,0.67634016,-0.060391232,-1.184674,1.6604334,2.509379,-0.95608205,-1.8770177,0.24798058,-1.7698443,-1.1789005,0.39251047,0.085373744,-0.24916513,0.6205127,-0.28581226,-0.15401445,2.0001717,-0.593097,1.2810044,0.020098941,-1.014846874,0.049897922,1.022546411,-0.677572986
GFPT1,-0.1685,-0.22501084,-0.68251455,0.64442134,0.37013018,-0.19497243,-0.37860924,0.044001173,0.27746475,1.529859,-2.0710003,-0.167899,-0.44055137,0.79060614,-0.01951392,-0.7298123,0.27640545,-1.0059124,-0.3838354,0.5068294,0.56386554,-0.069238774,-0.2568026,-0.47964382,-0.1351676,-0.003123492,1.3078368,4.893115,-0.9274756,1.2078094,0.7447203,0.023041379,0.50029176,0.0728298,2.5598369,-0.80695176,-0.5159208,-0.5146903,-0.46831775,4.996392,0.33291763,0.28678727,-0.926401404,-1.547142438,-0.582695822,-0.534433067,-0.197744817
LIG1,-0.315025,-0.3792582,-0.1554218,0.95302355,0.94369644,1.0064925,0.4956626,-0.54729277,-0.38243735,0.76817566,-0.53371334,0.97600996,0.4576955,1.0835818,-0.5986948,-0.72875273,0.5073434,1.3807877,0.24009936,-0.32410213,-1.4113855,1.0954837,0.31873348,0.21504334,0.8248482,0.52863693,0.27552634,-4.0116205,0.50615674,3.351528,0.94516206,-0.83714724,1.3760309,-0.2072872,-0.77650416,0.29319438,-1.4997827,-0.7145115,-0.35806143,-4.2309556,0.051452912,-3.5163145,2.556896279,1.293154657,-0.318014223,-0.129825234,0.039596526
PKIG,-0.043550007,-0.048456892,0.84628713,-0.44833374,3.2742214,-0.12509258,-0.9367098,1.3897206,-0.108138055,-0.9423915,9.963334,-0.09663148,-0.1990231,-0.74733067,0.7666199,0.121970154,-0.23809747,-0.08308882,0.08964935,0.14310747,-0.25369594,-0.9619948,0.11352548,-0.17918423,-0.6336051,0.0994225,0.7763295,2.0783033,0.5449278,-0.10649553,0.35012352,0.23267365,-0.29329008,-0.06442112,0.6136716,-0.45296133,0.029687554,0.17629384,0.11050688,0.24360219,1.681742,3.5461452,0.264699577,-0.407906109,-0.644952052,-0.294161856,0.23393491
P4HA2,-0.13279998,-0.15037623,-0.07453486,-0.4014249,-0.28238606,0.42513818,-0.42848384,0.2656217,-1.3066994,-0.41543537,0.5597461,0.055349067,-0.37780187,-0.5872506,0.7166575,-0.37245435,-0.27927262,1.1957169,-0.18161413,0.13721356,0.9677827,0.1791278,1.3080411,-0.7981031,-0.84853446,0.10726485,1.5913948,3.798709,0.23296581,3.4845552,1.5583092,2.2421327,0.72927916,-1.125337,-0.6875223,-0.84328973,1.0153481,-0.7215673,-1.1661766,2.4207215,-0.82780546,0.8062058,-0.063264295,1.751396929,-0.065013917,0.48294875,-0.233979822
EBP,0.027374983,0.027761165,-0.3130649,-0.1635959,-0.53534985,0.31265673,0.6657251,-1.2464201,-0.9133474,1.103642,3.069278,0.05865112,0.08738205,-0.5331582,0.02478452,-0.5456822,-0.3414275,-0.93366045,-0.06559703,-0.5270355,1.4902878,0.9229192,0.57318574,0.03319606,-0.35796538,0.6082721,-1.5313814,-3.9402509,-1.3842121,-1.2593665,0.38274327,0.7771865,0.96079934,-0.59357387,0.5429446,-0.6505526,-5.3754716,0.17636877,1.4523127,1.055062,0.24799481,-4.797886,0.702925799,0.246973222,-0.657942416,0.631038427,-0.113152146
PHKB,-0.242975,-0.7813125,0.21882837,0.3122889,-0.002250951,-1.3893334,-0.17838077,-0.50427026,-0.30395105,0.577347,0.21220383,-0.18036953,0.11900701,0.6516031,-0.09539297,-1.0235802,0.08305305,0.088916615,-0.22288254,-0.7928416,1.0137882,1.4465957,0.35458255,0.30946267,1.0125084,0.5247165,-0.6689148,-3.2915626,0.25873768,5.773305,1.7579947,0.42515388,0.50112116,0.5502313,-0.31970334,0.29425007,2.3313787,-0.3484772,2.6569598,-0.43538824,0.059532546,3.691896,0.088645875,-1.660551992,0.417291039,-0.546172082,0.444923903
PIK3R3,-0.329325,0.4299395,0.6372662,0.09789571,0.069081664,-0.030440845,-0.10205553,1.0861008,-0.32649264,-1.0917625,6.400515,0.6751163,-0.25719362,-0.66523075,1.1425319,0.1321105,0.57165,1.6931665,0.30219373,-0.031508118,0.22828726,0.035871148,0.3456862,0.25557223,-0.4968887,-0.3286082,0.78920865,-0.4699927,0.8496685,-0.70134413,1.989104,0.4904635,1.1362941,-0.4464611,0.64378655,0.4684973,-1.2445225,0.1020551,0.036952794,-0.53668076,0.16201162,5.3129435,-0.306914772,0.616777748,-0.001299761,-0.171787128,0.314140897
WRB,0.38902497,-0.4434167,-0.46232682,-0.7505238,0.09160671,-0.96119934,-0.07298242,-0.70389676,-0.27917865,0.83275986,6.350211,0.50613767,-0.074384846,2.8659532,0.3351895,-0.6533433,0.48041934,0.47458798,-0.28897157,-0.38973743,-0.07469286,0.13223323,1.8198842,-0.4617896,-0.8973912,0.63879335,0.4072377,-2.964468,-0.24756739,0.048599526,1.3124406,0.8657444,1.5267824,0.6234674,0.56610435,-0.4979942,-1.6015041,-0.48639956,1.4600809,0.076302886,-0.038531616,0.89125615,-0.135614619,-0.868357572,-0.65053098,0.189021468,-0.274128905
GPC1,-0.017499983,0.24779722,0.26474005,-0.31219965,-0.95252067,0.07021169,-0.65053415,0.5651028,-0.3363443,-1.0557525,3.2965057,-0.6767552,0.29520312,-0.90196323,0.5596515,0.024033636,-0.38651192,0.97818875,-1.0334487,-1.0942155,0.96415675,-0.6016349,0.22871903,-0.3479502,2.873825,-0.9527788,1.69381,1.795809,-0.59194124,-1.7224268,-0.61390185,-0.42253834,-0.28714272,-0.18187872,0.52270895,1.1474919,1.079813,0.03448683,1.0796908,-0.7404294,-0.8009706,0.68758833,-0.319448855,-1.366098451,-0.06333642,-0.332064152,-0.352702256
SYNE2,-0.18425,0.23755082,0.14014158,1.1935662,0.23789978,-0.71671814,1.1135345,-0.5902454,-0.097160585,1.0891742,-1.4034276,0.4961568,-0.21358013,-0.29518133,-0.4358053,-0.30309442,0.2769261,0.42679894,0.40367216,0.86509776,-0.44555852,0.17226316,-0.10885778,-0.18737754,-0.08722787,0.19408138,0.64427584,-0.9525111,-0.75596094,1.8818396,3.2048442,0.3112542,2.7496746,0.2373938,1.1575526,0.59550816,0.68210125,3.3627977,-0.7065309,4.8630767,0.33028167,2.2312746,0.106869013,-1.931283773,-0.373279596,0.22326377,0.226383744
CASP3,0.420075,0.5726739,0.40324682,-0.09697535,-0.4308908,0.39594245,-0.8864708,1.2303329,1.1825963,-1.2392032,0.28685796,-0.6920886,0.2882989,-0.9401675,0.25139827,0.532745,0.007765207,-0.35131934,0.15799516,0.28074497,1.6544371,-0.50998616,0.2517558,-0.56801146,-0.28881356,-0.07336372,2.24201,0.3915207,0.3074378,0.43210024,0.84273076,0.79788715,0.40300295,0.38708436,0.8085581,-0.13240527,-0.26549742,-1.2027504,-1.1579154,-0.504863,-0.51761675,1.4711511,0.533094663,1.463196457,0.247022806,0.911648393,-0.18516356
DNTTIP2,-0.386375,-0.096982285,0.59983146,1.2145634,0.5984836,0.7576374,-0.8800888,-0.39473367,-0.7615104,0.3493132,-2.30014,0.23745489,0.25487232,0.034482002,-1.130585,0.029109478,-0.03540644,-2.363994,0.010282621,1.0980091,1.4537429,0.071435176,-2.8535953,-0.32963824,0.5263685,0.24305129,0.2750536,6.482053,0.27515912,-3.5404286,-2.4973164,-0.8197137,-1.2092559,-1.6228918,-1.169435,0.088878654,-2.0613494,1.1717863,1.9978263,-1.3944588,1.5103108,-3.4588153,0.006580665,1.106770424,1.158258958,0.507383049,0.099064309
ZMYM2,-0.42075,-0.33303592,-0.11278911,-0.15158656,0.4361447,0.92853844,-0.03072387,-0.29445153,0.5074446,0.64836735,-0.11396068,-0.38605297,0.8185489,0.58109605,-0.6126993,0.6211811,0.085065365,-0.32791317,0.24564876,-0.1420557,-2.0620534,0.13137734,0.22375374,0.57005006,0.4322552,-0.21686275,-0.08273932,-0.012365356,0.055346474,1.093786,-0.54057413,0.56911796,1.6064093,0.34334135,-1.4747477,0.08042894,-0.67048407,0.6181429,1.0998341,1.5682926,0.77172923,2.0800278,0.908929804,1.407821912,-1.06274967,0.033896677,0.178160551
OXCT1,0.22317499,0.015112838,1.150548,-0.7287251,-0.5412729,0.27565947,-0.03135267,0.9492606,-0.19280818,-1.4220679,-0.71139973,-0.42884114,-0.13816524,-0.29643983,0.533987,-0.016199343,-1.1539931,0.20456949,0.48588815,-0.62840897,1.0219402,0.8928546,0.14229926,-0.95771575,-0.67677855,-0.851594,0.52240384,1.307206,0.5782443,0.87710655,0.050464112,0.26861292,-0.35046822,0.3405344,0.17651436,1.310403,-0.4635495,-0.30871242,0.9085124,-0.046107948,0.038694426,0.9636373,-0.234694724,-0.680523288,-0.095277565,-1.177340627,-0.030995515
NNT,0.004750013,-0.27790314,-0.4808263,0.8016428,0.044606492,-0.60044855,-0.3801398,0.016264023,-0.23956783,1.041606,-3.4758573,1.285779,0.07969968,1.169929,-0.80130035,-1.011762,-0.035744786,0.70818144,0.08834103,0.5335785,0.8803465,0.0685446,-0.23251031,-0.631181,1.2782271,0.55077046,0.63801515,-2.9656017,-0.06268715,1.801846,0.47752678,0.2449081,1.4606657,-0.32864395,0.7794067,1.0062605,-0.38910848,0.10055688,-0.65248555,-1.1340442,0.16241543,0.3814021,1.728302845,0.165220589,0.858897343,0.360224098,0.246133014
MAPKAPK3,-0.4307,-0.79743445,0.17936727,-0.69149953,0.07414245,0.32606915,1.0213816,0.2952473,0.18840033,-0.04234013,-0.4419286,-0.06507972,-0.41443494,0.1628547,1.3395011,-0.8612421,0.124210075,0.45717803,-0.07141575,-1.6455265,1.4013422,-0.10560273,-0.4842576,-0.5363223,-0.5265417,0.79619765,0.06612753,-0.19517973,0.15092303,0.18098462,-0.45179385,-0.9810938,0.30353972,-0.02575703,-0.41856554,1.5122432,2.123458,-0.23928133,-0.5621265,0.5764563,0.28990248,-0.06824437,0.690510134,-3.301213561,-0.084169707,-0.507190108,0.026999814
INPP1,-0.511675,-0.38542524,-0.5723219,0.39456517,0.54997575,0.59924793,-0.06687306,-1.0519524,-1.597603,0.5035443,-7.881498,0.043684036,0.028184518,0.7209604,-0.07097158,-3.3698778,0.10038634,1.0280557,-0.24345866,0.74618626,-2.8506792,0.39141935,-1.3967117,-0.45361844,0.33120486,0.31764296,4.864193,-5.509781,0.2966893,-6.7275014,-7.3713074,0.43161288,-5.946678,-1.3216888,-0.49678248,-0.82846075,0.10135611,0.94064635,0.008670379,0.501888,1.307144,-7.944765,-0.482982552,-0.222609364,-0.287283102,-0.262533367,-0.466828572
SACM1L,0.001649996,0.037346948,-0.32488373,0.44901937,0.068829775,-0.6391118,2.7561946,-0.9777148,0.15806945,0.13732123,-1.6236492,-0.05318667,0.359566,0.71936226,0.2832214,-0.47618908,-0.26374015,0.66192234,-0.11232573,0.6530997,-1.4321885,0.07702102,-0.1610814,-1.0208917,0.5711323,0.55662334,-0.2555202,-0.8848921,-0.6102815,1.365706,0.7044691,1.3018197,2.060157,-0.06371895,-1.1351342,-0.9785529,-1.3417535,1.3754643,0.5528689,1.332407,-0.99186075,-0.55346143,0.12774947,-0.481259211,-0.022124532,0.875149786,-0.103330549
PRKACA,-0.588725,0.33932745,0.3677212,-0.5581454,-0.2583691,0.0557663,-0.5657478,0.51498544,0.908034,-1.9551287,3.7196631,0.20694749,-0.43435475,-0.7501141,1.2546544,0.2535056,0.33908996,0.4940648,-0.43662935,-1.7732608,0.8930062,-1.1982691,-0.17111382,-0.13713643,-0.2528986,-1.0014869,-0.103359714,1.5393704,-0.003406471,-2.576232,-0.13782056,0.2412524,0.2732641,-0.10937772,-0.4426998,0.24800128,-0.43082565,0.29385424,1.389735,-0.7308247,-0.59858245,1.0393058,-0.349055668,-0.494328924,0.304981831,-0.974189639,1.105899651
INTS3,0.62825,0.57067555,0.17267993,-0.6630867,0.09239413,0.50222814,0.40668625,0.81036377,-0.90278983,-0.5329833,-2.730001,0.66150725,0.4300784,-0.5820304,0.7682675,-0.21402192,2.520768,1.6009661,0.40292203,-1.0271642,0.0666337,0.360546,1.67857,0.4254102,0.4956217,0.574741,-0.39865965,-3.4831996,0.62365973,1.3736951,0.48942867,1.30923,1.0039364,0.07078484,-0.66919506,1.6251428,1.9465607,0.33432722,0.21443966,1.6495817,0.5482417,4.1741505,-0.096134317,-0.543475928,0.541158199,0.652039289,0.082054304
STAMBP,-0.0959,-0.17814441,-1.016227,-0.42896593,0.8339462,-0.12954912,-0.07264316,-1.303374,-1.0589814,0.35962376,0.66465884,-0.8244841,0.070389345,-0.35420156,-0.48792922,-0.55598664,-1.1389492,-0.47671425,0.11509481,0.80405736,-1.1559038,0.25860807,0.16826531,0.37859,0.4981823,0.5412889,-1.5507694,-1.7457306,-0.32306117,0.06341279,0.66081136,0.69844997,2.0669515,0.52904266,1.9121946,-0.5886011,0.4876124,0.08738358,0.5379811,-1.132748,1.1531391,2.5481007,-0.050923024,-1.716511448,0.126515394,-0.597329617,-0.588108677
GAA,0.69145,0.57791555,-1.036652,-0.15956709,-0.07221407,-0.31586242,-0.3242156,0.33909714,-1.5495591,0.045041114,6.289614,0.06412175,-0.23368193,0.4429131,-0.4825005,-0.68906015,-0.6757545,0.26188567,-0.52480626,0.46719918,2.7134807,0.9083965,0.07924976,-0.12492467,-0.24379832,0.3091305,0.33876294,-1.5461526,-0.33978444,2.4344463,1.0942522,-0.2066443,0.8464011,-0.23622659,-1.3771089,-0.24000302,1.0655123,0.42227936,0.5760201,3.128985,-1.3910953,4.1107397,-1.216913669,-1.958327047,-1.874333306,1.49111402,-0.06950519
TARBP1,-0.09095001,-0.23169032,0.5899494,0.43280512,0.2933422,-1.980517,0.09847665,-0.438879,-0.25838703,0.5595525,-4.7577643,0.5239908,0.15216118,-2.3676713,0.13253155,-0.26705343,0.70407915,-1.478836,0.3189074,0.3481503,-0.13727975,-2.0705743,-0.16275242,0.47629064,0.508086,0.60081077,-0.28918153,-3.497764,-0.35485622,-0.39902452,-1.3401864,0.1439582,0.044596642,0.055861577,-2.5649927,0.74124324,2.30902,0.6684064,-0.965126,0.9390593,-0.109753616,-0.1636588,2.042534874,-1.316310625,-4.140875576,-0.464035004,0.35721954
SLC25A4,-0.59244996,-0.08123002,0.4114952,-0.61111397,-0.14799595,0.2392259,-0.5385594,0.46206948,-1.2751613,-0.8174765,7.788785,-0.02569355,-0.36018357,0.21184546,-0.2741544,-0.1639804,-0.107490934,1.0114462,-0.34328255,-0.06888702,2.4897974,-0.65274507,0.06862676,-0.24708211,0.017745301,0.85872215,0.31026715,-1.8483928,-0.54725564,-0.9012336,0.56730753,0.4467653,0.8615521,-0.23856781,-2.9177902,-0.35938248,0.16822413,-0.76245475,2.673512,-0.03744608,-2.0238004,0.5601535,-0.899132855,-3.070251905,0.100680777,-0.062020622,0.278956123
SLC37A4,0.15559997,-0.28925624,0.9576293,0.40902537,0.14049564,0.35356432,0.17737184,-0.7233214,-0.08912946,0.076958954,1.6628144,0.45243204,0.75146794,1.1870981,0.09713515,0.10199155,-1.0207275,-0.3628982,-0.46991035,0.17422643,0.1441072,-0.30309883,-0.25671953,0.48816043,0.5026138,0.77616054,-0.55676365,-2.4634295,-0.6080094,-0.43684483,-0.1959271,-0.90712506,1.3918976,-0.08788435,-0.27534553,0.3477877,0.3739481,-0.43280447,-1.252108,-0.2870773,-0.059818275,0.51996416,-0.715340728,0.93085337,-0.394612867,-0.456387997,-0.043165081
PCK2,0.278,0.35895327,0.9937163,-0.04513505,-0.43808216,-0.1591784,-0.32393616,1.5121791,-0.18491834,-0.5951693,1.443021,-0.8080603,-0.46242875,-0.74002016,1.5675719,2.3153803,0.88158816,0.8778799,0.907562,-0.94139826,2.132688,-0.5930429,3.0597048,3.0294828,-1.1236383,0.9512098,-1.4413491,-1.0733536,0.44609353,1.0555671,3.9889097,-0.17510393,0.14422876,2.2220573,-1.4672716,-0.19813548,-0.030898977,0.13647789,0.92063594,4.0741286,-0.2983562,1.8107247,-2.080930449,-4.288313255,-0.928289278,-0.826069474,-0.699671081
HPRT1,0.15145002,-0.26384786,-0.29977766,-0.6091299,0.34522572,1.8795353,-0.40975225,-1.0828534,0.12782553,-0.336905,-0.7084054,0.5067051,0.56381154,1.0513711,-1.5975674,-2.4088497,-1.3712765,-1.1687807,0.5041182,0.80757785,-1.3937559,0.052927297,0.06859911,1.1205721,0.5879438,1.4876708,0.10607666,-1.0750375,-0.05138533,3.2107947,-0.13057554,0.011467997,0.90910333,-0.2592316,0.032339796,-0.08213417,-0.006539553,2.7822661,-0.6204184,-3.6144218,0.013987027,-3.2079449,0.307977671,-2.733900456,0.406887176,0.118561059,0.902609433
FAH,0.7996,-0.3408811,0.010063358,-0.6702246,-0.530249,0.69906473,0.2860716,-0.23722565,0.19593006,0.5294366,1.9324931,0.8821506,0.165352,-0.4583852,-0.10602304,-0.29602364,0.65301657,0.581198,0.17192198,-1.1469867,1.5485125,-0.5284578,0.20397142,-0.7796438,0.26143128,0.18004194,-0.47457233,0.86057997,0.18364778,-0.12183069,-0.3189294,-0.57105345,-0.118734166,0.6491178,0.35809788,0.11297686,-0.6407013,-0.6839667,0.29729402,-3.7297802,-0.5650269,-1.201057,-0.222685975,-1.171781723,-0.806265996,-0.238683447,0.142964802
POP4,0.005350001,-0.46246397,-0.46798176,-0.8879587,0.19409934,-0.5408069,-0.90965885,-0.53375494,1.0427622,0.08502886,0.19298933,0.63365054,0.38510865,0.39454284,-0.3961024,-0.45183504,0.7574787,0.72430384,-0.30545083,0.50526905,0.28503674,-0.44266754,-1.0067877,-0.64307094,1.001601,1.0136778,-0.17543054,-0.40956253,-0.24980776,-1.15292,0.51790303,0.6359883,1.2623678,-0.00746195,-0.45893258,0.5615964,-2.089939,-0.19382492,-0.5820961,-3.1417193,-0.65072805,-0.7371818,-0.351907774,-1.191832467,0.234410984,0.444328308,0.196896416
CDC20,-0.313825,-0.45470402,-0.033517264,0.5568792,-0.21534415,-3.4198337,0.13738687,-0.80491745,0.20144485,0.20765112,1.0048583,0.060635455,0.5188011,0.0,0.26070735,0.07742195,0.0,-6.821256,0.41574305,-0.14621311,-6.947876,0.45191818,-0.38779843,-2.1382987,0.3558659,0.4868021,-7.115673,-5.3392897,-2.4963112,-2.2577982,0.6689439,-0.8960211,-1.5362824,-0.38920665,-2.358176,-0.06774614,-4.2420216,1.1485258,2.1615098,-6.8610196,0.6814028,-7.224244,-0.940987724,0.612914529,-0.963203923,-0.690883219,0.522050281
CYTH1,-0.16994998,0.021350808,-1.0267985,-0.55748975,-0.2748289,1.2980232,0.28353864,-0.51571774,-0.5127051,0.28662258,4.463593,0.08339715,0.15570112,3.352587,-0.42425796,-0.7620386,-0.66670847,0.4272828,-0.25162318,0.17424785,-1.6548387,0.13656323,-0.24425079,-0.41188702,0.41980332,-0.5154377,1.377882,9.486956,0.008572571,-0.48871335,1.7314398,-0.23792237,1.099297,-0.08677109,4.564923,-0.79589415,0.3884036,0.19549227,1.5105336,1.051081,0.43059754,0.85879016,-0.396558707,-3.353544029,0.151787511,-0.500879943,0.080928172
